time (s), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), imu_pitch (rad), imu_roll (rad), imu_yaw (rad), counter, x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad), angle_pitch_desired (rad), mu1, mu2
6.6080, 0.2392, -0.1693, 0.1306, -0.4198, -0.0187, 0.8022, 500401, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, -0.3732, 183, 155
6.6230, 0.2392, -0.1693, 0.1306, -0.4198, -0.0187, 0.8022, 500401, 0.0443, -0.3127, -0.1034, -0.0338, -0.0983, 0.1108, -0.3732, 183, 155
6.6390, 0.0371, 0.6115, -0.2053, -0.4152, -0.0185, 0.8015, 500441, 0.0444, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.3617, 172, 166
6.6700, 0.0847, 0.2553, 0.1718, -0.4079, -0.0192, 0.8011, 500461, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1109, -0.3550, 170, 168
6.6860, 0.0847, 0.2553, 0.1718, -0.4079, -0.0192, 0.8011, 500461, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, -0.3550, 170, 168
6.7020, 0.0484, 0.9160, -0.3564, -0.3866, -0.0178, 0.8006, 500501, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1109, -0.3397, 164, 172
6.7170, 0.0484, 0.9160, -0.3564, -0.3866, -0.0178, 0.8006, 500501, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, -0.3397, 164, 172
6.7480, 0.4118, 0.3352, 0.1594, -0.3765, -0.0169, 0.8006, 500521, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1109, -0.3311, 168, 167
6.7640, 0.1387, 0.2838, -0.0734, -0.3641, -0.0168, 0.8004, 500561, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, -0.3123, 174, 160
6.7800, 0.1387, 0.2838, -0.0734, -0.3641, -0.0168, 0.8004, 500561, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, -0.3123, 174, 160
6.8110, 0.0836, -0.1726, 0.2220, -0.3560, -0.0164, 0.7995, 500601, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1109, -0.2913, 187, 145
6.8260, 0.0325, 0.6123, -0.2107, -0.3505, -0.0168, 0.7992, 500621, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, -0.2800, 179, 153
6.8420, 0.0325, 0.6123, -0.2107, -0.3505, -0.0168, 0.7992, 500621, 0.0443, -0.3126, -0.1034, -0.0338, -0.0981, 0.1109, -0.2800, 179, 153
6.8580, 0.2876, 0.2250, 0.2105, -0.3313, -0.0161, 0.7985, 500661, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.2560, 182, 149
6.8890, -0.0680, 0.7305, 0.0462, -0.3197, -0.0168, 0.7987, 500681, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.2433, 176, 155
6.9050, -0.0680, 0.7305, 0.0462, -0.3197, -0.0168, 0.7987, 500681, 0.0443, -0.3126, -0.1034, -0.0338, -0.0981, 0.1108, -0.2433, 176, 155
6.9200, -0.0960, 0.6733, -0.0132, -0.2932, -0.0147, 0.7974, 500721, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, -0.2166, 169, 161
6.9510, -0.3618, 0.8373, -0.1500, -0.2726, -0.0138, 0.7976, 500761, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.1885, 181, 146
6.9670, -0.3618, 0.8373, -0.1500, -0.2726, -0.0138, 0.7976, 500761, 0.0443, -0.3127, -0.1034, -0.0337, -0.0982, 0.1108, -0.1885, 181, 146
6.9830, 0.3620, 0.8149, -0.1037, -0.2557, -0.0133, 0.7969, 500781, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.1739, 168, 159
6.9980, 0.3620, 0.8149, -0.1037, -0.2557, -0.0133, 0.7969, 500781, 0.0443, -0.3126, -0.1034, -0.0337, -0.0982, 0.1108, -0.1739, 168, 159
7.0300, -0.2217, 0.6897, 0.2373, -0.2169, -0.0133, 0.7969, 500821, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.1438, 170, 156
7.0450, -0.0339, 1.0224, -0.0247, -0.1990, -0.0134, 0.7967, 500841, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1108, -0.1284, 169, 156
7.0610, -0.0339, 1.0224, -0.0247, -0.1990, -0.0134, 0.7967, 500841, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1106, -0.1284, 169, 156
7.0920, -0.1183, 0.8321, -0.1287, -0.1852, -0.0131, 0.7957, 500861, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.1127, 168, 157
7.1080, -0.1317, 0.7082, 0.0043, -0.1627, -0.0120, 0.7960, 500901, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, -0.0808, 171, 153
7.1230, -0.1317, 0.7082, 0.0043, -0.1627, -0.0120, 0.7960, 500901, 0.0443, -0.3127, -0.1034, -0.0337, -0.0981, 0.1107, -0.0808, 171, 153
7.1390, 0.4674, 1.0496, -0.0642, -0.1426, -0.0120, 0.7955, 500921, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.0647, 160, 163
7.1700, -0.2586, 0.6109, 0.2333, -0.1031, -0.0105, 0.7952, 500961, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1107, -0.0320, 170, 152
7.1860, -0.2586, 0.6109, 0.2333, -0.1031, -0.0105, 0.7952, 500961, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.0320, 170, 152
7.2010, 0.0489, 0.7918, -0.1828, -0.0799, -0.0105, 0.7948, 501001, 0.0443, -0.3127, -0.1034, -0.0338, -0.0983, 0.1107, 0.0008, 167, 155
7.2170, 0.0489, 0.7918, -0.1828, -0.0799, -0.0105, 0.7948, 501001, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.0008, 167, 155
7.2480, -0.0567, 1.0864, 0.1693, -0.0653, -0.0103, 0.7946, 501021, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.0173, 159, 163
7.2640, -0.3059, 1.5898, 0.0167, -0.0122, -0.0126, 0.7948, 501061, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, 0.0500, 155, 167
7.2800, -0.3059, 1.5898, 0.0167, -0.0122, -0.0126, 0.7948, 501061, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1109, 0.0500, 155, 167
7.3110, 0.3005, 0.4970, -0.1314, 0.0037, -0.0119, 0.7940, 501081, 0.0443, -0.3127, -0.1034, -0.0340, -0.0982, 0.1107, 0.0663, 168, 153
7.3260, -0.4094, 0.7625, 0.0728, 0.0129, -0.0101, 0.7940, 501121, 0.0444, -0.3126, -0.1034, -0.0338, -0.0980, 0.1108, 0.0985, 170, 152
7.3420, -0.4094, 0.7625, 0.0728, 0.0129, -0.0101, 0.7940, 501121, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1108, 0.0985, 170, 152
7.3580, -0.1395, 1.2541, 0.3051, 0.0646, -0.0113, 0.7941, 501161, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1109, 0.1299, 159, 163
7.3890, 0.2524, 1.0361, -0.1648, 0.0883, -0.0119, 0.7941, 501181, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1109, 0.1453, 160, 162
7.4040, 0.2524, 1.0361, -0.1648, 0.0883, -0.0119, 0.7941, 501181, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, 0.1453, 160, 162
7.4200, -0.2865, 0.4811, 0.0357, 0.1007, -0.0112, 0.7929, 501221, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1109, 0.1754, 171, 150
7.4510, -0.1795, 0.6322, 0.3185, 0.1101, -0.0108, 0.7931, 501241, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, 0.1899, 172, 150
7.4670, -0.1795, 0.6322, 0.3185, 0.1101, -0.0108, 0.7931, 501241, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.1899, 172, 150
7.4830, -0.1363, 1.1980, -0.0817, 0.1546, -0.0119, 0.7922, 501281, 0.0443, -0.3126, -0.1034, -0.0337, -0.0981, 0.1108, 0.2180, 154, 169
7.4980, -0.1363, 1.1980, -0.0817, 0.1546, -0.0119, 0.7922, 501281, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, 0.2180, 154, 169
7.5290, 0.3212, 0.3723, 0.1621, 0.1815, -0.0079, 0.7913, 501321, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.2446, 168, 156
7.5450, -0.5316, 0.5972, 0.1371, 0.1899, -0.0086, 0.7913, 501341, 0.0444, -0.3127, -0.1034, -0.0337, -0.0980, 0.1108, 0.2572, 173, 151
7.5610, -0.5316, 0.5972, 0.1371, 0.1899, -0.0086, 0.7913, 501341, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, 0.2572, 173, 151
7.5760, 0.1435, 1.3380, -0.2760, 0.2248, -0.0093, 0.7908, 501381, 0.0443, -0.3126, -0.1034, -0.0337, -0.0981, 0.1108, 0.2812, 152, 174
7.6080, -0.2661, 0.8176, 0.0228, 0.2431, -0.0096, 0.7906, 501401, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.2924, 158, 169
7.6230, -0.2661, 0.8176, 0.0228, 0.2431, -0.0096, 0.7906, 501401, 0.0443, -0.3126, -0.1034, -0.0339, -0.0981, 0.1109, 0.2924, 158, 169
7.6390, 0.0634, 0.7426, -0.1863, 0.2627, -0.0101, 0.7912, 501441, 0.0443, -0.3126, -0.1033, -0.0337, -0.0980, 0.1107, 0.3133, 166, 162
7.6700, -0.1476, 0.7176, -0.0134, 0.2712, -0.0103, 0.7903, 501461, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.3229, 165, 164
7.6860, -0.1476, 0.7176, -0.0134, 0.2712, -0.0103, 0.7903, 501461, 0.0443, -0.3126, -0.1033, -0.0338, -0.0981, 0.1108, 0.3229, 165, 164
7.7010, -0.4287, 0.8389, -0.0333, 0.2932, -0.0106, 0.7910, 501501, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.3405, 166, 164
7.7170, -0.4287, 0.8389, -0.0333, 0.2932, -0.0106, 0.7910, 501501, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1108, 0.3405, 166, 164
7.7480, 0.4021, 0.3553, 0.1723, 0.3173, -0.0103, 0.7903, 501541, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1108, 0.3557, 167, 165
7.7640, 0.4021, 0.3553, 0.1723, 0.3173, -0.0103, 0.7903, 501541, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.3557, 167, 165
7.7790, 0.4021, 0.3553, 0.1723, 0.3173, -0.0103, 0.7903, 501541, 0.0443, -0.3126, -0.1034, -0.0337, -0.0983, 0.1108, 0.3557, 167, 165
7.8110, 0.2599, 0.2639, 0.0857, 0.3398, -0.0112, 0.7898, 501601, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.3737, 168, 165
7.8260, -0.3379, 0.5118, 0.0860, 0.3484, -0.0119, 0.7898, 501621, 0.0443, -0.3127, -0.1034, -0.0339, -0.0983, 0.1107, 0.3785, 169, 164
7.8420, -0.3379, 0.5118, 0.0860, 0.3484, -0.0119, 0.7898, 501621, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.3785, 169, 164
7.8580, 0.1677, 0.3344, 0.0538, 0.3660, -0.0089, 0.7887, 501661, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.3859, 164, 170
7.8890, -0.0331, 0.6596, -0.1750, 0.3786, -0.0089, 0.7880, 501701, 0.0443, -0.3127, -0.1034, -0.0338, -0.0983, 0.1108, 0.3906, 160, 175
7.9040, -0.0331, 0.6596, -0.1750, 0.3786, -0.0089, 0.7880, 501701, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1110, 0.3906, 160, 175
7.9200, -0.0331, 0.6596, -0.1750, 0.3786, -0.0089, 0.7880, 501701, 0.0443, -0.3127, -0.1033, -0.0339, -0.0982, 0.1107, 0.3906, 160, 175
7.9510, 0.1476, -0.0704, 0.1865, 0.3862, -0.0105, 0.7875, 501741, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, 0.3926, 169, 167
7.9670, 0.1476, -0.0704, 0.1865, 0.3862, -0.0105, 0.7875, 501741, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, 0.3926, 169, 167
7.9820, -0.2336, 0.3790, -0.1277, 0.3941, -0.0105, 0.7861, 501781, 0.0443, -0.3127, -0.1034, -0.0338, -0.0983, 0.1107, 0.3919, 162, 175
7.9980, -0.2336, 0.3790, -0.1277, 0.3941, -0.0105, 0.7861, 501781, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.3919, 162, 175
8.0290, 0.1013, -0.3908, 0.2551, 0.3943, -0.0101, 0.7863, 501801, 0.0444, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, 0.3905, 177, 160
8.0450, -0.0978, -0.1223, 0.0027, 0.3903, -0.0082, 0.7847, 501841, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1109, 0.3856, 165, 171
8.0610, -0.0978, -0.1223, 0.0027, 0.3903, -0.0082, 0.7847, 501841, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.3856, 165, 171
8.0920, 0.2779, -0.4550, 0.3035, 0.3876, -0.0075, 0.7849, 501861, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1109, 0.3821, 175, 161
8.1070, 0.2199, -0.0581, 0.0078, 0.3887, -0.0084, 0.7828, 501901, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.3732, 165, 171
8.1230, 0.2199, -0.0581, 0.0078, 0.3887, -0.0084, 0.7828, 501901, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.3732, 165, 171
8.1390, -0.5394, 0.5153, -0.2811, 0.3854, -0.0079, 0.7828, 501941, 0.0444, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, 0.3617, 155, 180
8.1700, 0.2102, -0.2914, -0.0054, 0.3821, -0.0082, 0.7819, 501961, 0.0444, -0.3127, -0.1033, -0.0338, -0.0979, 0.1108, 0.3550, 166, 170
8.1860, 0.2102, -0.2914, -0.0054, 0.3821, -0.0082, 0.7819, 501961, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, 0.3550, 166, 170
8.2010, -0.4177, 0.0384, -0.1309, 0.3683, -0.0091, 0.7812, 502001, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, 0.3397, 164, 171
8.2170, -0.4177, 0.0384, -0.1309, 0.3683, -0.0091, 0.7812, 502001, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.3397, 164, 171
8.2480, 0.3228, -0.1838, 0.0019, 0.3622, -0.0105, 0.7803, 502021, 0.0443, -0.3127, -0.1034, -0.0338, -0.0983, 0.1108, 0.3311, 159, 175
8.2640, -0.3005, -0.4612, -0.0769, 0.3466, -0.0103, 0.7800, 502061, 0.0444, -0.3127, -0.1033, -0.0338, -0.0979, 0.1109, 0.3123, 169, 164
8.2790, -0.3005, -0.4612, -0.0769, 0.3466, -0.0103, 0.7800, 502061, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, 0.3123, 169, 164
8.3110, -0.0731, -0.5620, 0.0852, 0.3286, -0.0086, 0.7789, 502101, 0.0443, -0.3126, -0.1034, -0.0338, -0.0981, 0.1108, 0.2913, 167, 165
8.3260, -0.0411, -0.1994, 0.0089, 0.3199, -0.0080, 0.7789, 502121, 0.0444, -0.3127, -0.1034, -0.0339, -0.0979, 0.1109, 0.2800, 167, 165
8.3420, -0.0411, -0.1994, 0.0089, 0.3199, -0.0080, 0.7789, 502121, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, 0.2800, 167, 165
8.3570, -0.1481, -1.0474, 0.1269, 0.3009, -0.0098, 0.7775, 502161, 0.0443, -0.3126, -0.1034, -0.0338, -0.0980, 0.1108, 0.2560, 165, 165
8.3890, 0.0296, -0.7340, 0.0645, 0.2854, -0.0089, 0.7775, 502181, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, 0.2433, 174, 155
8.4040, 0.0296, -0.7340, 0.0645, 0.2854, -0.0089, 0.7775, 502181, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1106, 0.2433, 174, 155
8.4200, 0.0497, -0.7061, 0.1535, 0.2562, -0.0089, 0.7765, 502221, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1109, 0.2166, 167, 161
8.4510, -0.2212, -0.0500, -0.3035, 0.2368, -0.0093, 0.7756, 502261, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1108, 0.1885, 152, 175
8.4670, -0.2212, -0.0500, -0.3035, 0.2368, -0.0093, 0.7756, 502261, 0.0443, -0.3127, -0.1034, -0.0339, -0.0983, 0.1107, 0.1885, 152, 175
8.4820, 0.1271, -0.9284, 0.1086, 0.2244, -0.0099, 0.7749, 502281, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1109, 0.1739, 160, 166
8.4980, 0.1271, -0.9284, 0.1086, 0.2244, -0.0099, 0.7749, 502281, 0.0443, -0.3127, -0.1034, -0.0339, -0.0983, 0.1108, 0.1739, 160, 166
8.5290, -0.2223, -0.3250, -0.2699, 0.1909, -0.0115, 0.7739, 502321, 0.0443, -0.3126, -0.1034, -0.0339, -0.0980, 0.1108, 0.1438, 160, 165
8.5450, 0.0589, -1.0461, 0.2002, 0.1737, -0.0120, 0.7734, 502341, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, 0.1284, 170, 154
8.5600, 0.0589, -1.0461, 0.2002, 0.1737, -0.0120, 0.7734, 502341, 0.0444, -0.3127, -0.1034, -0.0339, -0.0979, 0.1109, 0.1284, 170, 154
8.5920, -0.4940, -0.1411, -0.1777, 0.1429, -0.0117, 0.7732, 502381, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.0969, 159, 165
8.6070, -0.4940, -0.1411, -0.1777, 0.1429, -0.0117, 0.7732, 502381, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, 0.0969, 159, 165
8.6230, 0.1962, -1.1149, 0.1607, 0.1159, -0.0099, 0.7732, 502421, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.0647, 167, 156
8.6390, 0.1962, -1.1149, 0.1607, 0.1159, -0.0099, 0.7732, 502421, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, 0.0647, 167, 156
8.6700, -0.5857, -0.6031, -0.1943, 0.1004, -0.0113, 0.7725, 502441, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, 0.0484, 160, 162
8.6850, 0.1054, -0.8561, 0.1199, 0.0606, -0.0105, 0.7721, 502481, 0.0443, -0.3126, -0.1034, -0.0337, -0.0981, 0.1108, 0.0156, 169, 153
8.7010, 0.1054, -0.8561, 0.1199, 0.0606, -0.0105, 0.7721, 502481, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1106, 0.0156, 169, 153
8.7320, -0.1234, -0.6763, 0.0078, 0.0454, -0.0106, 0.7718, 502501, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, -0.0008, 161, 161
8.7480, -0.0766, -0.7631, 0.0151, 0.0215, -0.0105, 0.7704, 502541, 0.0443, -0.3126, -0.1034, -0.0338, -0.0982, 0.1108, -0.0337, 160, 162
8.7640, -0.0766, -0.7631, 0.0151, 0.0215, -0.0105, 0.7704, 502541, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1107, -0.0337, 160, 162
8.7790, -0.0024, -0.7193, -0.1986, -0.0175, -0.0101, 0.7695, 502581, 0.0443, -0.3126, -0.1034, -0.0338, -0.0982, 0.1107, -0.0663, 164, 158
8.8100, -0.0465, -0.9383, -0.2344, -0.0380, -0.0099, 0.7690, 502601, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1109, -0.0825, 167, 155
8.8260, -0.0465, -0.9383, -0.2344, -0.0380, -0.0099, 0.7690, 502601, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, -0.0825, 167, 155
8.8420, -0.0599, -0.7537, 0.0280, -0.0750, -0.0103, 0.7686, 502641, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, -0.1143, 167, 155
8.8570, -0.0599, -0.7537, 0.0280, -0.0750, -0.0103, 0.7686, 502641, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1108, -0.1143, 167, 155
8.8880, -0.1916, -0.1091, -0.2578, -0.0845, -0.0115, 0.7678, 502661, 0.0443, -0.3126, -0.1033, -0.0338, -0.0982, 0.1106, -0.1299, 153, 169
8.9040, 0.4271, -1.6105, 0.2191, -0.1210, -0.0098, 0.7678, 502701, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, -0.1605, 181, 140
8.9200, 0.4271, -1.6105, 0.2191, -0.1210, -0.0098, 0.7678, 502701, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, -0.1605, 181, 140
8.9510, 0.5432, -0.3997, -0.0710, -0.1573, -0.0103, 0.7665, 502741, 0.0444, -0.3126, -0.1034, -0.0338, -0.0978, 0.1109, -0.1899, 166, 158
8.9670, 0.3244, -0.0003, -0.2201, -0.1623, -0.0096, 0.7660, 502761, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1107, -0.2041, 149, 174
8.9820, 0.3244, -0.0003, -0.2201, -0.1623, -0.0096, 0.7660, 502761, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.2041, 149, 174
8.9980, 0.0573, -1.2076, 0.1992, -0.1841, -0.0103, 0.7660, 502801, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.2315, 170, 155
9.0290, -0.0425, -0.7332, -0.1752, -0.2044, -0.0103, 0.7657, 502821, 0.0443, -0.3126, -0.1034, -0.0338, -0.0982, 0.1107, -0.2446, 170, 155
9.0450, -0.0425, -0.7332, -0.1752, -0.2044, -0.0103, 0.7657, 502821, 0.0444, -0.3126, -0.1034, -0.0338, -0.0980, 0.1108, -0.2446, 170, 155
9.0600, -0.1847, -0.3301, 0.1529, -0.2370, -0.0094, 0.7650, 502861, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.2694, 159, 168
9.0920, -0.1575, -0.5591, 0.3309, -0.2440, -0.0099, 0.7655, 502881, 0.0444, -0.3126, -0.1034, -0.0339, -0.0981, 0.1108, -0.2812, 163, 164
9.1070, -0.1575, -0.5591, 0.3309, -0.2440, -0.0099, 0.7655, 502881, 0.0443, -0.3126, -0.1034, -0.0338, -0.0981, 0.1108, -0.2812, 163, 164
9.1230, -0.3043, -0.6048, -0.2682, -0.2630, -0.0112, 0.7653, 502921, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1108, -0.3031, 160, 168
9.1380, -0.3043, -0.6048, -0.2682, -0.2630, -0.0112, 0.7653, 502921, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1110, -0.3031, 160, 168
9.1700, -0.0796, -0.6117, 0.0954, -0.2962, -0.0115, 0.7657, 502961, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, -0.3229, 174, 155
9.1850, -0.0097, -0.3650, -0.0505, -0.3058, -0.0131, 0.7657, 502981, 0.0443, -0.3126, -0.1034, -0.0338, -0.0981, 0.1108, -0.3320, 165, 165
9.2010, -0.0097, -0.3650, -0.0505, -0.3058, -0.0131, 0.7657, 502981, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.3320, 165, 165
9.2320, 0.0067, -0.5077, 0.1271, -0.3159, -0.0119, 0.7655, 503021, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, -0.3484, 163, 168
9.2480, -0.1051, -0.7128, 0.1712, -0.3253, -0.0124, 0.7659, 503041, 0.0444, -0.3126, -0.1034, -0.0338, -0.0980, 0.1109, -0.3557, 173, 159
9.2630, -0.1051, -0.7128, 0.1712, -0.3253, -0.0124, 0.7659, 503041, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1106, -0.3557, 173, 159
9.2790, -0.1637, -0.4263, -0.1086, -0.3457, -0.0133, 0.7655, 503081, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, -0.3684, 167, 167
9.3100, 0.0339, -0.7800, 0.2693, -0.3562, -0.0136, 0.7662, 503101, 0.0444, -0.3127, -0.1034, -0.0337, -0.0980, 0.1108, -0.3737, 177, 157
9.3260, 0.0339, -0.7800, 0.2693, -0.3562, -0.0136, 0.7662, 503101, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, -0.3737, 177, 157
9.3410, -0.0336, -0.1938, -0.1642, -0.3646, -0.0134, 0.7665, 503121, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, -0.3785, 171, 163
9.3570, -0.0336, -0.1938, -0.1642, -0.3646, -0.0134, 0.7665, 503121, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1107, -0.3785, 171, 163
9.3880, -0.3860, -0.0844, -0.1986, -0.3829, -0.0145, 0.7659, 503181, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1109, -0.3886, 173, 163
9.4040, 0.2422, -0.0817, -0.0919, -0.3861, -0.0147, 0.7655, 503201, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, -0.3906, 168, 168
9.4200, 0.2422, -0.0817, -0.0919, -0.3861, -0.0147, 0.7655, 503201, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.3906, 168, 168
9.4510, 0.1134, -0.3276, 0.0957, -0.3903, -0.0141, 0.7657, 503221, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1108, -0.3920, 174, 163
9.4660, 0.0231, 0.2580, -0.2008, -0.3955, -0.0150, 0.7660, 503261, 0.0444, -0.3127, -0.1033, -0.0338, -0.0980, 0.1108, -0.3926, 164, 172
9.4820, 0.0231, 0.2580, -0.2008, -0.3955, -0.0150, 0.7660, 503261, 0.0443, -0.3128, -0.1034, -0.0338, -0.0980, 0.1108, -0.3926, 164, 172
9.4980, -0.0801, 0.0962, 0.1438, -0.3962, -0.0148, 0.7659, 503281, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, -0.3919, 165, 172
9.5290, -0.1011, 0.4180, -0.2392, -0.3951, -0.0150, 0.7667, 503321, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1109, -0.3884, 166, 171
9.5450, -0.1011, 0.4180, -0.2392, -0.3951, -0.0150, 0.7667, 503321, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, -0.3884, 166, 171
9.5600, 0.2137, -0.2779, 0.2811, -0.3927, -0.0159, 0.7674, 503361, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, -0.3821, 176, 160
