time (s), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), imu_pitch (rad), imu_roll (rad), imu_yaw (rad), counter, x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad), angle_pitch_desired (rad), mu1, mu2
6.6860, 0.0919, 1.9479, 0.1441, -0.0752, -0.0024, 1.0191, 838040, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.0976, 162, 160
6.7020, 0.0564, 2.0933, 0.1812, -0.0304, -0.0033, 1.0203, 838060, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.1446, 170, 151
6.7330, -0.1806, 2.9300, -0.1505, 0.0688, -0.0019, 1.0212, 838100, 0.0444, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.2308, 156, 165
6.7490, -0.1806, 2.9300, -0.1505, 0.0688, -0.0019, 1.0212, 838100, 0.0443, -0.3127, -0.1035, -0.0338, -0.0980, 0.1108, 0.2308, 156, 165
6.7640, -0.0992, 2.0508, -0.0570, 0.1550, -0.0016, 1.0242, 838140, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.3026, 172, 151
6.7960, -0.0992, 2.0508, -0.0570, 0.1550, -0.0016, 1.0242, 838140, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1109, 0.3026, 172, 151
6.8110, -0.0992, 2.0508, -0.0570, 0.1550, -0.0016, 1.0242, 838140, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1107, 0.3026, 172, 151
6.8270, 0.2838, 1.8256, 0.2411, 0.2328, -0.0021, 1.0254, 838180, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, 0.3553, 162, 164
6.8420, 0.2838, 1.8256, 0.2411, 0.2328, -0.0021, 1.0254, 838180, 0.0443, -0.3127, -0.1035, -0.0338, -0.0982, 0.1108, 0.3553, 162, 164
6.8740, -0.3215, 1.6304, -0.1228, 0.3007, -0.0021, 1.0268, 838220, 0.0444, -0.3127, -0.1035, -0.0338, -0.0979, 0.1108, 0.3857, 157, 173
6.8890, 0.2653, 1.4700, 0.0417, 0.3309, -0.0016, 1.0271, 838240, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, 0.3919, 154, 178
6.9050, 0.2653, 1.4700, 0.0417, 0.3309, -0.0016, 1.0271, 838240, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.3919, 154, 178
6.9360, -0.4932, 0.8684, -0.1798, 0.3735, -0.0005, 1.0280, 838280, 0.0444, -0.3127, -0.1035, -0.0338, -0.0980, 0.1107, 0.3857, 159, 176
6.9520, -0.0183, 0.5212, -0.1000, 0.3824, -0.0005, 1.0283, 838300, 0.0444, -0.3127, -0.1035, -0.0338, -0.0981, 0.1107, 0.3735, 155, 180
6.9670, -0.0183, 0.5212, -0.1000, 0.3824, -0.0005, 1.0283, 838300, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1107, 0.3735, 155, 180
6.9830, -0.3709, -0.0871, 0.0320, 0.3885, 0.0000, 1.0299, 838340, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1109, 0.3315, 154, 181
7.0140, 0.4800, -1.0638, 0.0949, 0.3756, 0.0014, 1.0299, 838380, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, 0.2688, 157, 178
7.0300, 0.4800, -1.0638, 0.0949, 0.3756, 0.0014, 1.0299, 838380, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, 0.2688, 157, 178
7.0450, -0.1675, -1.4998, 0.2123, 0.3560, 0.0023, 1.0304, 838400, 0.0444, -0.3128, -0.1035, -0.0339, -0.0981, 0.1107, 0.2308, 163, 171
7.0770, 0.1468, -1.9057, 0.1709, 0.2939, 0.0005, 1.0296, 838440, 0.0444, -0.3127, -0.1035, -0.0339, -0.0979, 0.1109, 0.1446, 153, 176
7.0920, 0.1468, -1.9057, 0.1709, 0.2939, 0.0005, 1.0296, 838440, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1107, 0.1446, 153, 176
7.1080, 0.7590, -3.0418, 0.1785, 0.2515, 0.0024, 1.0301, 838460, 0.0444, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.0976, 165, 163
7.1240, 0.7590, -3.0418, 0.1785, 0.2515, 0.0024, 1.0301, 838460, 0.0443, -0.3128, -0.1035, -0.0338, -0.0980, 0.1108, 0.0976, 165, 163
7.1550, 0.2919, -2.6424, -0.2811, 0.1555, 0.0014, 1.0283, 838500, 0.0443, -0.3127, -0.1035, -0.0338, -0.0983, 0.1108, 0.0000, 152, 171
7.1700, 0.0051, -2.7870, 0.0841, 0.0614, 0.0024, 1.0290, 838540, 0.0443, -0.3126, -0.1035, -0.0337, -0.0981, 0.1109, -0.0976, 171, 150
7.1860, 0.0051, -2.7870, 0.0841, 0.0614, 0.0024, 1.0290, 838540, 0.0443, -0.3128, -0.1035, -0.0339, -0.0982, 0.1108, -0.0976, 171, 150
7.2170, -0.6354, -1.4611, -0.3876, 0.0187, 0.0012, 1.0273, 838560, 0.0444, -0.3127, -0.1034, -0.0339, -0.0982, 0.1108, -0.1446, 155, 167
7.2330, 0.2201, -2.6792, 0.2191, -0.0831, 0.0014, 1.0270, 838600, 0.0443, -0.3127, -0.1036, -0.0339, -0.0980, 0.1109, -0.2308, 169, 152
7.2490, 0.2201, -2.6792, 0.2191, -0.0831, 0.0014, 1.0270, 838600, 0.0443, -0.3128, -0.1035, -0.0339, -0.0982, 0.1107, -0.2308, 169, 152
7.2640, -0.5720, -2.1949, -0.0374, -0.1321, 0.0012, 1.0275, 838620, 0.0444, -0.3127, -0.1035, -0.0338, -0.0980, 0.1109, -0.2688, 178, 143
7.2950, 0.4540, -2.2467, -0.0035, -0.2166, 0.0010, 1.0264, 838660, 0.0443, -0.3127, -0.1035, -0.0338, -0.0983, 0.1107, -0.3315, 165, 161
7.3110, 0.4540, -2.2467, -0.0035, -0.2166, 0.0010, 1.0264, 838660, 0.0444, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, -0.3315, 165, 161
7.3270, -0.0645, -2.0632, 0.0500, -0.2854, 0.0000, 1.0270, 838700, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, -0.3735, 175, 153
7.3420, -0.0645, -2.0632, 0.0500, -0.2854, 0.0000, 1.0270, 838700, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1108, -0.3735, 175, 153
7.3730, 0.3559, -1.5084, -0.2182, -0.3182, 0.0009, 1.0264, 838720, 0.0444, -0.3127, -0.1035, -0.0338, -0.0980, 0.1109, -0.3857, 170, 161
7.3890, 0.0215, -1.4055, 0.2610, -0.3770, 0.0012, 1.0266, 838760, 0.0443, -0.3128, -0.1035, -0.0339, -0.0982, 0.1108, -0.3919, 190, 142
7.4050, 0.0215, -1.4055, 0.2610, -0.3770, 0.0012, 1.0266, 838760, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1109, -0.3919, 190, 142
7.4360, 0.0425, -0.9332, 0.0194, -0.3969, 0.0017, 1.0270, 838780, 0.0444, -0.3128, -0.1035, -0.0339, -0.0981, 0.1108, -0.3857, 191, 143
7.4520, 0.2502, 0.0621, -0.0177, -0.4081, 0.0014, 1.0268, 838820, 0.0443, -0.3128, -0.1035, -0.0339, -0.0981, 0.1108, -0.3553, 181, 156
7.4670, 0.2502, 0.0621, -0.0177, -0.4081, 0.0014, 1.0268, 838820, 0.0444, -0.3127, -0.1035, -0.0339, -0.0980, 0.1109, -0.3553, 181, 156
7.4830, -0.2591, 0.2626, 0.1836, -0.4028, 0.0002, 1.0280, 838840, 0.0444, -0.3127, -0.1034, -0.0337, -0.0981, 0.1106, -0.3315, 179, 158
7.5140, -0.0951, 0.0314, 0.1583, -0.3950, -0.0005, 1.0290, 838860, 0.0444, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, -0.3026, 194, 139
7.5300, -0.0951, 0.0314, 0.1583, -0.3950, -0.0005, 1.0290, 838860, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, -0.3026, 194, 139
7.5450, 0.1062, 1.8906, -0.1683, -0.3587, -0.0003, 1.0296, 838900, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, -0.2308, 172, 163
7.5770, 0.0151, 2.4110, 0.1247, -0.3201, -0.0009, 1.0308, 838920, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, -0.1892, 160, 171
7.5920, 0.0151, 2.4110, 0.1247, -0.3201, -0.0009, 1.0308, 838920, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, -0.1892, 160, 171
7.6080, -0.4115, 2.2293, 0.1575, -0.2325, -0.0021, 1.0331, 838960, 0.0443, -0.3128, -0.1035, -0.0339, -0.0981, 0.1108, -0.0976, 157, 169
7.6230, -0.4115, 2.2293, 0.1575, -0.2325, -0.0021, 1.0331, 838960, 0.0443, -0.3127, -0.1035, -0.0338, -0.0982, 0.1108, -0.0976, 157, 169
7.6550, 0.1137, 1.7597, -0.0215, -0.1573, -0.0010, 1.0348, 839000, 0.0444, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, -0.0000, 166, 158
7.6700, -0.2924, 1.6764, 0.1946, -0.1218, -0.0021, 1.0359, 839020, 0.0443, -0.3127, -0.1035, -0.0338, -0.0982, 0.1109, 0.0493, 174, 148
7.6860, -0.2924, 1.6764, 0.1946, -0.1218, -0.0021, 1.0359, 839020, 0.0444, -0.3127, -0.1035, -0.0338, -0.0979, 0.1108, 0.0493, 174, 148
7.7170, -0.0465, 2.9767, -0.1062, -0.0225, -0.0019, 1.0379, 839060, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, 0.1446, 148, 173
7.7330, 0.1559, 2.5768, -0.2524, 0.0316, -0.0024, 1.0379, 839080, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1108, 0.1892, 158, 164
7.7480, 0.1559, 2.5768, -0.2524, 0.0316, -0.0024, 1.0379, 839080, 0.0443, -0.3127, -0.1035, -0.0339, -0.0979, 0.1109, 0.1892, 158, 164
7.7640, -0.0094, 1.4815, 0.2217, 0.1103, -0.0007, 1.0399, 839120, 0.0443, -0.3127, -0.1035, -0.0338, -0.0983, 0.1108, 0.2688, 177, 144
7.7950, 0.4833, 1.8038, 0.0097, 0.1866, -0.0007, 1.0407, 839160, 0.0444, -0.3127, -0.1035, -0.0338, -0.0980, 0.1108, 0.3315, 160, 165
7.8110, 0.4833, 1.8038, 0.0097, 0.1866, -0.0007, 1.0407, 839160, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, 0.3315, 160, 165
7.8270, 0.0172, 2.7262, -0.1384, 0.2313, -0.0009, 1.0418, 839180, 0.0444, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.3553, 144, 181
7.8420, 0.0172, 2.7262, -0.1384, 0.2313, -0.0009, 1.0418, 839180, 0.0443, -0.3127, -0.1035, -0.0338, -0.0980, 0.1109, 0.3553, 144, 181
7.8730, -0.3182, 1.1498, 0.0951, 0.2997, -0.0037, 1.0428, 839220, 0.0443, -0.3128, -0.1035, -0.0339, -0.0982, 0.1108, 0.3857, 171, 158
7.8890, -0.3182, 1.1498, 0.0951, 0.2997, -0.0037, 1.0428, 839220, 0.0443, -0.3127, -0.1035, -0.0338, -0.0980, 0.1108, 0.3857, 171, 158
7.9050, -0.3182, 1.1498, 0.0951, 0.2997, -0.0037, 1.0428, 839220, 0.0444, -0.3127, -0.1035, -0.0338, -0.0980, 0.1108, 0.3857, 171, 158
7.9360, -0.0589, 0.6967, 0.1285, 0.3513, -0.0035, 1.0434, 839280, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, 0.3857, 163, 171
7.9510, 0.0083, 0.8120, 0.0769, 0.3697, -0.0026, 1.0441, 839300, 0.0444, -0.3127, -0.1035, -0.0338, -0.0979, 0.1108, 0.3735, 157, 177
7.9670, 0.0083, 0.8120, 0.0769, 0.3697, -0.0026, 1.0441, 839300, 0.0443, -0.3128, -0.1035, -0.0338, -0.0982, 0.1106, 0.3735, 157, 177
7.9830, -0.1930, -0.3193, 0.1296, 0.3843, -0.0021, 1.0439, 839340, 0.0444, -0.3127, -0.1035, -0.0338, -0.0980, 0.1109, 0.3315, 163, 173
8.0140, -0.3491, -0.7236, -0.0836, 0.3737, -0.0026, 1.0435, 839360, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1107, 0.3026, 162, 174
8.0300, -0.3491, -0.7236, -0.0836, 0.3737, -0.0026, 1.0435, 839360, 0.0443, -0.3128, -0.1035, -0.0339, -0.0981, 0.1108, 0.3026, 162, 174
8.0450, 0.4352, -1.4619, 0.1814, 0.3360, -0.0009, 1.0432, 839400, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, 0.2308, 163, 170
8.0760, -0.3322, -1.4256, -0.0191, 0.2855, -0.0010, 1.0432, 839440, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.1446, 153, 176
8.0920, -0.3322, -1.4256, -0.0191, 0.2855, -0.0010, 1.0432, 839440, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, 0.1446, 153, 176
8.1080, 0.5827, -2.2895, 0.1301, 0.2487, 0.0000, 1.0427, 839460, 0.0444, -0.3127, -0.1034, -0.0337, -0.0980, 0.1108, 0.0976, 160, 168
8.1230, 0.5827, -2.2895, 0.1301, 0.2487, 0.0000, 1.0427, 839460, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.0976, 160, 168
8.1550, -0.6515, -1.9696, -0.2543, 0.1621, 0.0021, 1.0416, 839500, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, 0.0000, 145, 177
8.1700, 0.7612, -3.2402, 0.2070, 0.0637, 0.0031, 1.0418, 839540, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, -0.0976, 169, 153
8.1860, 0.7612, -3.2402, 0.2070, 0.0637, 0.0031, 1.0418, 839540, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1109, -0.0976, 169, 153
8.2170, -0.6050, -1.8110, -0.2887, 0.0141, 0.0021, 1.0413, 839560, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1107, -0.1446, 154, 167
8.2330, 0.3962, -2.0849, -0.0089, -0.0297, 0.0040, 1.0411, 839580, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, -0.1892, 153, 168
8.2480, 0.3962, -2.0849, -0.0089, -0.0297, 0.0040, 1.0411, 839580, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, -0.1892, 153, 168
8.2640, -0.4878, -2.4153, -0.0616, -0.1210, 0.0052, 1.0409, 839620, 0.0444, -0.3127, -0.1035, -0.0338, -0.0979, 0.1109, -0.2688, 163, 159
8.2950, 0.7332, -2.5908, -0.0392, -0.2194, 0.0068, 1.0406, 839660, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1106, -0.3315, 168, 157
8.3110, 0.7332, -2.5908, -0.0392, -0.2194, 0.0068, 1.0406, 839660, 0.0443, -0.3127, -0.1035, -0.0338, -0.0982, 0.1108, -0.3315, 168, 157
8.3260, -0.3774, -0.7381, 0.3473, -0.2759, 0.0059, 1.0409, 839700, 0.0444, -0.3127, -0.1035, -0.0339, -0.0980, 0.1107, -0.3735, 154, 174
8.3420, -0.3774, -0.7381, 0.3473, -0.2759, 0.0059, 1.0409, 839700, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, -0.3735, 154, 174
8.3730, 0.0280, -1.2525, -0.0005, -0.2911, 0.0056, 1.0418, 839720, 0.0443, -0.3127, -0.1035, -0.0339, -0.0979, 0.1109, -0.3857, 160, 169
8.3890, -0.1586, -0.6453, -0.3328, -0.3114, 0.0058, 1.0413, 839740, 0.0444, -0.3127, -0.1035, -0.0339, -0.0982, 0.1107, -0.3919, 160, 171
8.4040, -0.1586, -0.6453, -0.3328, -0.3114, 0.0058, 1.0413, 839740, 0.0444, -0.3127, -0.1035, -0.0339, -0.0981, 0.1109, -0.3919, 160, 171
8.4360, 0.2594, -1.6576, 0.2053, -0.3646, 0.0070, 1.0420, 839780, 0.0444, -0.3127, -0.1035, -0.0339, -0.0979, 0.1109, -0.3857, 186, 146
8.4510, -0.3486, -0.7897, 0.1035, -0.3871, 0.0080, 1.0421, 839800, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1108, -0.3735, 190, 144
8.4670, -0.3486, -0.7897, 0.1035, -0.3871, 0.0080, 1.0421, 839800, 0.0444, -0.3127, -0.1035, -0.0338, -0.0980, 0.1109, -0.3735, 190, 144
8.4830, 0.5169, 0.4077, -0.1804, -0.3953, 0.0084, 1.0432, 839840, 0.0444, -0.3127, -0.1035, -0.0338, -0.0982, 0.1107, -0.3315, 180, 156
8.5140, 0.2096, 0.9843, -0.2236, -0.3817, 0.0080, 1.0437, 839860, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, -0.3026, 170, 166
8.5290, 0.2096, 0.9843, -0.2236, -0.3817, 0.0080, 1.0437, 839860, 0.0444, -0.3127, -0.1035, -0.0338, -0.0979, 0.1109, -0.3026, 170, 166
8.5450, -0.3809, 1.0238, 0.1250, -0.3407, 0.0068, 1.0460, 839900, 0.0443, -0.3127, -0.1035, -0.0337, -0.0982, 0.1108, -0.2308, 175, 158
8.5760, -0.3392, 1.1415, -0.0067, -0.3166, 0.0052, 1.0470, 839920, 0.0444, -0.3127, -0.1035, -0.0338, -0.0980, 0.1108, -0.1892, 175, 156
8.5920, -0.3392, 1.1415, -0.0067, -0.3166, 0.0052, 1.0470, 839920, 0.0443, -0.3127, -0.1035, -0.0337, -0.0981, 0.1108, -0.1892, 175, 156
8.6080, -0.2010, 2.3013, 0.0702, -0.2508, 0.0059, 1.0488, 839960, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1109, -0.0976, 166, 162
8.6230, -0.2010, 2.3013, 0.0702, -0.2508, 0.0059, 1.0488, 839960, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, -0.0976, 166, 162
8.6540, -0.3913, 2.6585, -0.0341, -0.1578, 0.0058, 1.0526, 840000, 0.0443, -0.3128, -0.1035, -0.0337, -0.0982, 0.1108, 0.0000, 162, 162
8.6700, 0.0298, 2.2419, -0.1820, -0.1141, 0.0061, 1.0540, 840020, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, 0.0493, 166, 157
8.6860, 0.0298, 2.2419, -0.1820, -0.1141, 0.0061, 1.0540, 840020, 0.0444, -0.3127, -0.1035, -0.0339, -0.0980, 0.1107, 0.0493, 166, 157
8.7170, -0.0798, 1.9290, 0.1169, -0.0321, 0.0063, 1.0564, 840060, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.1446, 170, 152
8.7330, -0.1161, 2.4817, 0.1755, 0.0166, 0.0028, 1.0573, 840080, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1107, 0.1892, 164, 158
8.7480, -0.1161, 2.4817, 0.1755, 0.0166, 0.0028, 1.0573, 840080, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1108, 0.1892, 164, 158
8.7640, -0.1244, 2.6013, -0.1809, 0.1141, 0.0035, 1.0592, 840120, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1107, 0.2688, 160, 163
8.7950, -0.1769, 1.9118, 0.1793, 0.1943, 0.0042, 1.0612, 840160, 0.0444, -0.3127, -0.1035, -0.0338, -0.0979, 0.1108, 0.3315, 173, 152
8.8110, -0.1769, 1.9118, 0.1793, 0.1943, 0.0042, 1.0612, 840160, 0.0444, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, 0.3315, 173, 152
8.8260, -0.2666, 1.8898, -0.2610, 0.2271, 0.0042, 1.0615, 840180, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, 0.3553, 163, 163
8.8570, 0.1325, 1.4616, 0.2153, 0.2911, 0.0051, 1.0620, 840220, 0.0443, -0.3128, -0.1035, -0.0339, -0.0981, 0.1108, 0.3857, 162, 168
8.8730, 0.1325, 1.4616, 0.2153, 0.2911, 0.0051, 1.0620, 840220, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, 0.3857, 162, 168
8.8890, 0.2096, 1.3009, -0.0887, 0.3510, 0.0038, 1.0617, 840260, 0.0443, -0.3127, -0.1035, -0.0339, -0.0979, 0.1108, 0.3919, 151, 182
8.9040, 0.2096, 1.3009, -0.0887, 0.3510, 0.0038, 1.0617, 840260, 0.0443, -0.3128, -0.1035, -0.0339, -0.0982, 0.1108, 0.3919, 151, 182
8.9360, 0.3991, 0.3561, 0.2075, 0.3658, 0.0054, 1.0620, 840280, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.3857, 163, 171
8.9510, -0.4634, 0.4948, -0.3137, 0.3719, 0.0038, 1.0613, 840320, 0.0443, -0.3128, -0.1035, -0.0337, -0.0981, 0.1109, 0.3553, 156, 179
8.9670, -0.4634, 0.4948, -0.3137, 0.3719, 0.0038, 1.0613, 840320, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1107, 0.3553, 156, 179
8.9820, 0.2623, -0.3860, 0.1403, 0.3702, 0.0045, 1.0617, 840340, 0.0444, -0.3127, -0.1035, -0.0338, -0.0979, 0.1109, 0.3315, 163, 172
9.0140, -0.4537, -0.4620, -0.3177, 0.3489, 0.0044, 1.0610, 840380, 0.0443, -0.3128, -0.1035, -0.0338, -0.0981, 0.1109, 0.2688, 157, 176
9.0290, -0.4537, -0.4620, -0.3177, 0.3489, 0.0044, 1.0610, 840380, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, 0.2688, 157, 176
9.0450, -0.4537, -0.4620, -0.3177, 0.3489, 0.0044, 1.0610, 840380, 0.0444, -0.3127, -0.1035, -0.0339, -0.0979, 0.1110, 0.2688, 157, 176
9.0760, 0.3225, -1.4622, 0.2475, 0.3056, 0.0042, 1.0592, 840420, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, 0.1892, 161, 169
9.0920, -0.5910, -1.7062, -0.0228, 0.2733, 0.0052, 1.0598, 840440, 0.0444, -0.3127, -0.1035, -0.0338, -0.0980, 0.1109, 0.1446, 172, 157
9.1070, -0.5910, -1.7062, -0.0228, 0.2733, 0.0052, 1.0598, 840440, 0.0443, -0.3127, -0.1035, -0.0338, -0.0982, 0.1107, 0.1446, 172, 157
9.1230, 0.2481, -2.2983, 0.2432, 0.1958, 0.0049, 1.0578, 840480, 0.0444, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.0493, 167, 159
9.1540, 0.3123, -3.0606, 0.1967, 0.1482, 0.0068, 1.0575, 840500, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1107, 0.0000, 177, 146
9.1700, 0.3123, -3.0606, 0.1967, 0.1482, 0.0068, 1.0575, 840500, 0.0444, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, 0.0000, 177, 146
9.1860, 0.3400, -2.2088, -0.0212, 0.0651, 0.0049, 1.0561, 840540, 0.0443, -0.3127, -0.1035, -0.0338, -0.0982, 0.1108, -0.0976, 156, 166
9.2170, -0.7926, -2.0062, -0.2580, -0.0347, 0.0084, 1.0556, 840580, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, -0.1892, 171, 149
9.2320, -0.7926, -2.0062, -0.2580, -0.0347, 0.0084, 1.0556, 840580, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1109, -0.1892, 171, 149
9.2480, 0.0680, -2.1798, -0.2400, -0.0864, 0.0094, 1.0544, 840600, 0.0444, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, -0.2308, 158, 164
9.2640, 0.0680, -2.1798, -0.2400, -0.0864, 0.0094, 1.0544, 840600, 0.0443, -0.3127, -0.1035, -0.0338, -0.0980, 0.1108, -0.2308, 158, 164
9.2950, -0.6015, -1.5003, 0.0441, -0.1703, 0.0101, 1.0530, 840640, 0.0443, -0.3127, -0.1035, -0.0338, -0.0982, 0.1108, -0.3026, 160, 164
9.3110, 0.0159, -2.2916, 0.1037, -0.2072, 0.0094, 1.0530, 840660, 0.0443, -0.3127, -0.1035, -0.0338, -0.0980, 0.1108, -0.3315, 172, 153
9.3260, 0.0159, -2.2916, 0.1037, -0.2072, 0.0094, 1.0530, 840660, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, -0.3315, 172, 153
9.3570, -0.2435, -1.7836, -0.0723, -0.2861, 0.0106, 1.0524, 840700, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, -0.3735, 178, 151
9.3730, 0.1244, -1.3568, 0.1957, -0.3463, 0.0110, 1.0526, 840740, 0.0443, -0.3127, -0.1035, -0.0338, -0.0980, 0.1109, -0.3919, 174, 159
9.3890, 0.1244, -1.3568, 0.1957, -0.3463, 0.0110, 1.0526, 840740, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, -0.3919, 174, 159
9.4040, -0.2758, -0.6101, -0.1341, -0.3606, 0.0103, 1.0519, 840760, 0.0443, -0.3127, -0.1035, -0.0338, -0.0980, 0.1109, -0.3919, 170, 164
9.4350, 0.1564, 0.1371, -0.0422, -0.3718, 0.0110, 1.0523, 840800, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1107, -0.3735, 166, 169
9.4510, 0.1564, 0.1371, -0.0422, -0.3718, 0.0110, 1.0523, 840800, 0.0444, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, -0.3735, 166, 169
9.4670, 0.0035, -0.3352, 0.2653, -0.3716, 0.0110, 1.0531, 840820, 0.0443, -0.3127, -0.1035, -0.0338, -0.0980, 0.1108, -0.3553, 173, 162
9.4820, 0.0035, -0.3352, 0.2653, -0.3716, 0.0110, 1.0531, 840820, 0.0443, -0.3127, -0.1035, -0.0338, -0.0982, 0.1107, -0.3553, 173, 162
9.5140, 0.0919, 0.6413, -0.2975, -0.3646, 0.0108, 1.0540, 840860, 0.0443, -0.3127, -0.1035, -0.0338, -0.0980, 0.1109, -0.3026, 174, 161
9.5290, -0.1529, 0.8010, 0.1075, -0.3400, 0.0103, 1.0556, 840900, 0.0443, -0.3128, -0.1035, -0.0338, -0.0981, 0.1107, -0.2308, 181, 151
9.5450, -0.1529, 0.8010, 0.1075, -0.3400, 0.0103, 1.0556, 840900, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, -0.2308, 181, 151
9.5760, -0.0820, 1.3901, 0.1180, -0.3157, 0.0084, 1.0566, 840920, 0.0444, -0.3127, -0.1035, -0.0338, -0.0979, 0.1109, -0.1892, 180, 150
9.5920, 0.0922, 1.8790, -0.2333, -0.2527, 0.0093, 1.0580, 840960, 0.0443, -0.3127, -0.1035, -0.0338, -0.0982, 0.1107, -0.0976, 170, 157
9.6070, 0.0922, 1.8790, -0.2333, -0.2527, 0.0093, 1.0580, 840960, 0.0444, -0.3127, -0.1035, -0.0338, -0.0980, 0.1109, -0.0976, 170, 157
9.6230, 0.3172, 1.7369, 0.1494, -0.2114, 0.0098, 1.0594, 840980, 0.0443, -0.3128, -0.1035, -0.0339, -0.0981, 0.1107, -0.0493, 164, 162
9.6540, 0.0591, 2.8238, 0.0108, -0.1175, 0.0077, 1.0619, 841020, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, 0.0493, 153, 169
