time (s), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), imu_pitch (rad), imu_roll (rad), imu_yaw (rad), counter, x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad), angle_pitch_desired (rad), mu1, mu2
7.0140, 0.0110, -0.2274, 0.1158, -0.4182, -0.0089, 0.8985, 663602, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, -0.3727, 188, 149
7.0290, 0.0110, -0.2274, 0.1158, -0.4182, -0.0089, 0.8985, 663602, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1108, -0.3727, 188, 149
7.0450, -0.0056, 0.3400, -0.3177, -0.4170, -0.0087, 0.8983, 663622, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1109, -0.3642, 176, 162
7.0760, 0.0769, -0.2465, 0.1148, -0.4131, -0.0089, 0.8988, 663662, 0.0443, -0.3128, -0.1035, -0.0339, -0.0982, 0.1107, -0.3429, 193, 142
7.0920, 0.0769, -0.2465, 0.1148, -0.4131, -0.0089, 0.8988, 663662, 0.0443, -0.3126, -0.1035, -0.0338, -0.0981, 0.1108, -0.3429, 193, 142
7.1070, 0.2989, 0.6566, -0.0874, -0.3997, -0.0094, 0.8985, 663702, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1107, -0.3162, 178, 158
7.1230, 0.2989, 0.6566, -0.0874, -0.3997, -0.0094, 0.8985, 663702, 0.0443, -0.3128, -0.1035, -0.0339, -0.0981, 0.1108, -0.3162, 178, 158
7.1540, -0.1556, 0.5521, 0.1669, -0.3850, -0.0096, 0.8985, 663722, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, -0.3010, 172, 164
7.1700, -0.0250, 0.4220, 0.2164, -0.3690, -0.0106, 0.8988, 663742, 0.0443, -0.3127, -0.1035, -0.0338, -0.0982, 0.1108, -0.2846, 183, 151
7.1860, -0.0250, 0.4220, 0.2164, -0.3690, -0.0106, 0.8988, 663742, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1109, -0.2846, 183, 151
7.2170, -0.0758, 1.2243, -0.2371, -0.3363, -0.0117, 0.8985, 663782, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, -0.2484, 167, 166
7.2320, -0.2768, 1.3603, -0.0589, -0.3019, -0.0133, 0.8988, 663822, 0.0444, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, -0.2083, 167, 163
7.2480, -0.2768, 1.3603, -0.0589, -0.3019, -0.0133, 0.8988, 663822, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1108, -0.2083, 167, 163
7.2640, 0.3328, 1.1222, -0.0777, -0.2827, -0.0126, 0.8988, 663842, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1108, -0.1870, 169, 160
7.2950, 0.0398, 0.8668, 0.2244, -0.2445, -0.0122, 0.8992, 663882, 0.0443, -0.3127, -0.1035, -0.0340, -0.0981, 0.1109, -0.1422, 178, 148
7.3110, 0.0398, 0.8668, 0.2244, -0.2445, -0.0122, 0.8992, 663882, 0.0444, -0.3126, -0.1034, -0.0337, -0.0980, 0.1107, -0.1422, 178, 148
7.3260, 0.0462, 1.6358, -0.0957, -0.1932, -0.0127, 0.8983, 663922, 0.0443, -0.3127, -0.1035, -0.0338, -0.0982, 0.1108, -0.0953, 158, 167
7.3420, 0.0462, 1.6358, -0.0957, -0.1932, -0.0127, 0.8983, 663922, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, -0.0953, 158, 167
7.3730, 0.3481, 0.7090, 0.2989, -0.1691, -0.0119, 0.8988, 663942, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1109, -0.0711, 172, 152
7.3890, 0.2610, 1.1875, -0.0632, -0.1262, -0.0136, 0.8990, 663982, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, -0.0222, 167, 156
7.4040, 0.2610, 1.1875, -0.0632, -0.1262, -0.0136, 0.8990, 663982, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.0222, 167, 156
7.4350, 0.0788, 1.2474, 0.0427, -0.1005, -0.0129, 0.8988, 664002, 0.0444, -0.3127, -0.1035, -0.0339, -0.0979, 0.1108, 0.0025, 164, 159
7.4510, 0.1984, 1.4713, -0.1648, -0.0429, -0.0133, 0.8987, 664042, 0.0443, -0.3127, -0.1035, -0.0338, -0.0984, 0.1108, 0.0517, 163, 159
7.4670, 0.1984, 1.4713, -0.1648, -0.0429, -0.0133, 0.8987, 664042, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1108, 0.0517, 163, 159
7.4820, -0.1610, 0.6905, 0.1301, -0.0079, -0.0131, 0.8974, 664082, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1107, 0.1000, 177, 143
7.5140, -0.3414, 1.2944, 0.3032, 0.0122, -0.0141, 0.8978, 664102, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1109, 0.1237, 166, 155
7.5290, -0.3414, 1.2944, 0.3032, 0.0122, -0.0141, 0.8978, 664102, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, 0.1237, 166, 155
7.5450, 0.0032, 2.1322, -0.1210, 0.0864, -0.0134, 0.8969, 664142, 0.0443, -0.3127, -0.1034, -0.0337, -0.0982, 0.1108, 0.1695, 148, 173
7.5760, 0.2707, 1.0794, -0.2166, 0.1110, -0.0129, 0.8957, 664162, 0.0444, -0.3126, -0.1035, -0.0338, -0.0979, 0.1108, 0.1913, 163, 160
7.5920, 0.2707, 1.0794, -0.2166, 0.1110, -0.0129, 0.8957, 664162, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, 0.1913, 163, 160
7.6070, -0.2876, 0.6537, 0.1392, 0.1337, -0.0122, 0.8955, 664202, 0.0444, -0.3127, -0.1035, -0.0338, -0.0981, 0.1107, 0.2328, 177, 145
7.6230, -0.2876, 0.6537, 0.1392, 0.1337, -0.0122, 0.8955, 664202, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.2328, 177, 145
7.6540, -0.2553, 1.2778, 0.1035, 0.1566, -0.0120, 0.8948, 664222, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1108, 0.2522, 164, 160
7.6700, 0.3505, 1.6672, -0.2029, 0.2206, -0.0112, 0.8947, 664262, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.2880, 149, 176
7.6850, 0.3505, 1.6672, -0.2029, 0.2206, -0.0112, 0.8947, 664262, 0.0444, -0.3127, -0.1034, -0.0338, -0.0981, 0.1106, 0.2880, 149, 176
7.7170, -0.3516, 0.4085, 0.2137, 0.2604, -0.0119, 0.8941, 664302, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1108, 0.3191, 172, 156
7.7320, 0.0360, -0.0892, 0.0191, 0.2683, -0.0115, 0.8948, 664322, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1107, 0.3329, 183, 143
7.7480, 0.0360, -0.0892, 0.0191, 0.2683, -0.0115, 0.8948, 664322, 0.0443, -0.3127, -0.1035, -0.0338, -0.0982, 0.1107, 0.3329, 183, 143
7.7640, -0.1247, 1.4893, 0.0032, 0.2985, -0.0115, 0.8941, 664362, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.3564, 154, 175
7.7950, -0.1610, 0.8722, 0.3274, 0.3234, -0.0119, 0.8948, 664382, 0.0444, -0.3127, -0.1034, -0.0338, -0.0981, 0.1107, 0.3660, 158, 173
7.8100, -0.1610, 0.8722, 0.3274, 0.3234, -0.0119, 0.8948, 664382, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1108, 0.3660, 158, 173
7.8260, -0.1984, 0.6394, 0.0798, 0.3423, -0.0119, 0.8950, 664402, 0.0443, -0.3126, -0.1034, -0.0339, -0.0981, 0.1107, 0.3742, 166, 166
7.8570, 0.3231, 0.1107, 0.0736, 0.3583, -0.0110, 0.8945, 664442, 0.0443, -0.3127, -0.1035, -0.0338, -0.0979, 0.1109, 0.3862, 169, 165
7.8730, 0.3231, 0.1107, 0.0736, 0.3583, -0.0110, 0.8945, 664442, 0.0443, -0.3126, -0.1034, -0.0338, -0.0983, 0.1107, 0.3862, 169, 165
7.8890, 0.2914, -0.1459, 0.1887, 0.3599, -0.0099, 0.8957, 664462, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, 0.3899, 175, 159
7.9040, 0.2914, -0.1459, 0.1887, 0.3599, -0.0099, 0.8957, 664462, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1107, 0.3899, 175, 159
7.9350, 0.3365, 0.4072, 0.0013, 0.3697, -0.0103, 0.8952, 664502, 0.0443, -0.3126, -0.1034, -0.0338, -0.0981, 0.1108, 0.3927, 165, 170
7.9510, -0.2043, 0.3774, 0.0645, 0.3862, -0.0101, 0.8954, 664542, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.3893, 164, 172
7.9670, -0.2043, 0.3774, 0.0645, 0.3862, -0.0101, 0.8954, 664542, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.3893, 164, 172
7.9820, 0.0650, 0.4486, -0.1691, 0.3925, -0.0093, 0.8945, 664562, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, 0.3853, 158, 178
8.0130, -0.0484, -0.4456, 0.1239, 0.3880, -0.0096, 0.8947, 664602, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1107, 0.3727, 167, 169
8.0290, -0.0484, -0.4456, 0.1239, 0.3880, -0.0096, 0.8947, 664602, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.3727, 167, 169
8.0450, 0.0659, 0.0618, -0.1489, 0.3834, -0.0101, 0.8945, 664622, 0.0443, -0.3127, -0.1035, -0.0339, -0.0979, 0.1108, 0.3642, 163, 172
8.0760, 0.0357, -0.6883, 0.2836, 0.3735, -0.0086, 0.8945, 664662, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1108, 0.3429, 170, 165
8.0920, 0.0357, -0.6883, 0.2836, 0.3735, -0.0086, 0.8945, 664662, 0.0444, -0.3127, -0.1035, -0.0338, -0.0980, 0.1108, 0.3429, 170, 165
8.1070, -0.1795, -0.3618, -0.1924, 0.3609, -0.0084, 0.8936, 664702, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.3162, 154, 180
8.1230, -0.1795, -0.3618, -0.1924, 0.3609, -0.0084, 0.8936, 664702, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1109, 0.3162, 154, 180
8.1540, 0.3438, -0.7351, 0.2777, 0.3519, -0.0077, 0.8940, 664722, 0.0444, -0.3127, -0.1034, -0.0338, -0.0978, 0.1108, 0.3010, 166, 168
8.1700, -0.0943, -0.4825, -0.3008, 0.3266, -0.0091, 0.8938, 664762, 0.0444, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, 0.2670, 153, 178
8.1850, -0.0943, -0.4825, -0.3008, 0.3266, -0.0091, 0.8938, 664762, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1109, 0.2670, 153, 178
8.2170, 0.3903, -1.1224, 0.2411, 0.3096, -0.0073, 0.8943, 664782, 0.0444, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.2484, 168, 162
8.2320, -0.1253, -0.8120, -0.2435, 0.2723, -0.0072, 0.8940, 664822, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.2083, 161, 167
8.2480, -0.1253, -0.8120, -0.2435, 0.2723, -0.0072, 0.8940, 664822, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, 0.2083, 161, 167
8.2630, -0.3879, -1.0821, 0.0554, 0.2311, -0.0059, 0.8938, 664862, 0.0444, -0.3127, -0.1034, -0.0339, -0.0981, 0.1109, 0.1650, 166, 161
8.2950, -0.2914, -0.9407, -0.1051, 0.2098, -0.0063, 0.8938, 664882, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1107, 0.1422, 165, 161
8.3100, -0.2914, -0.9407, -0.1051, 0.2098, -0.0063, 0.8938, 664882, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.1422, 165, 161
8.3260, -0.1330, -1.1963, 0.1298, 0.1696, -0.0047, 0.8941, 664922, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.0953, 159, 165
8.3570, 0.0210, -0.8577, -0.1344, 0.1470, -0.0038, 0.8943, 664942, 0.0444, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.0711, 168, 156
8.3730, 0.0210, -0.8577, -0.1344, 0.1470, -0.0038, 0.8943, 664942, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1108, 0.0711, 168, 156
8.3880, -0.1003, -1.4858, 0.1723, 0.0970, -0.0035, 0.8943, 664982, 0.0443, -0.3127, -0.1035, -0.0338, -0.0983, 0.1108, 0.0222, 162, 160
8.4040, -0.1003, -1.4858, 0.1723, 0.0970, -0.0035, 0.8943, 664982, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1108, 0.0222, 162, 160
8.4350, -0.1387, -0.7144, -0.3145, 0.0550, -0.0019, 0.8950, 665022, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1108, -0.0271, 160, 162
8.4510, 0.0164, -1.6267, 0.0473, 0.0325, -0.0019, 0.8952, 665042, 0.0444, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.0517, 161, 160
8.4660, 0.0164, -1.6267, 0.0473, 0.0325, -0.0019, 0.8952, 665042, 0.0443, -0.3127, -0.1035, -0.0339, -0.0979, 0.1109, -0.0517, 161, 160
8.4980, -0.2489, -0.8942, -0.2658, -0.0265, -0.0014, 0.8964, 665082, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1109, -0.1000, 176, 144
8.5130, 0.0984, -1.0883, -0.3005, -0.0524, -0.0021, 0.8959, 665102, 0.0444, -0.3126, -0.1034, -0.0338, -0.0979, 0.1109, -0.1237, 156, 166
8.5290, 0.0984, -1.0883, -0.3005, -0.0524, -0.0021, 0.8959, 665102, 0.0443, -0.3128, -0.1035, -0.0339, -0.0981, 0.1108, -0.1237, 156, 166
8.5450, 0.0984, -1.0883, -0.3005, -0.0524, -0.0021, 0.8959, 665102, 0.0444, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.1237, 156, 166
8.5760, -0.4231, -0.9187, 0.0597, -0.0927, -0.0037, 0.8966, 665142, 0.0443, -0.3127, -0.1035, -0.0338, -0.0980, 0.1108, -0.1695, 161, 161
8.5910, 0.5894, -1.7895, -0.0616, -0.1412, -0.0030, 0.8961, 665182, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, -0.2125, 167, 156
8.6070, 0.5894, -1.7895, -0.0616, -0.1412, -0.0030, 0.8961, 665182, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.2125, 167, 156
8.6230, -0.4075, -1.3676, 0.1113, -0.1719, -0.0037, 0.8966, 665202, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1107, -0.2328, 175, 149
8.6540, 0.1890, -0.7512, -0.1634, -0.2222, -0.0037, 0.8969, 665242, 0.0444, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, -0.2706, 165, 161
8.6700, 0.1890, -0.7512, -0.1634, -0.2222, -0.0037, 0.8969, 665242, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, -0.2706, 165, 161
8.6850, -0.0293, -0.8367, -0.0629, -0.2386, -0.0037, 0.8969, 665262, 0.0443, -0.3127, -0.1034, -0.0338, -0.0983, 0.1108, -0.2880, 161, 166
8.7160, -0.2863, -0.2852, -0.1419, -0.2667, -0.0044, 0.8983, 665302, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, -0.3191, 162, 166
8.7320, -0.2863, -0.2852, -0.1419, -0.2667, -0.0044, 0.8983, 665302, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1108, -0.3191, 162, 166
8.7480, 0.3634, -1.1708, 0.1008, -0.3040, -0.0044, 0.8985, 665342, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, -0.3453, 176, 154
8.7630, 0.3634, -1.1708, 0.1008, -0.3040, -0.0044, 0.8985, 665342, 0.0443, -0.3127, -0.1035, -0.0339, -0.0979, 0.1108, -0.3453, 176, 154
8.7950, -0.1602, -1.1660, 0.0648, -0.3236, -0.0049, 0.8988, 665362, 0.0443, -0.3127, -0.1034, -0.0338, -0.0983, 0.1108, -0.3564, 176, 155
8.8100, -0.0481, -0.5252, -0.1820, -0.3583, -0.0047, 0.8990, 665402, 0.0444, -0.3127, -0.1035, -0.0338, -0.0981, 0.1109, -0.3742, 173, 161
8.8260, -0.0481, -0.5252, -0.1820, -0.3583, -0.0047, 0.8990, 665402, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, -0.3742, 173, 161
8.8570, -0.1164, -0.8684, 0.2441, -0.3707, -0.0054, 0.8995, 665422, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1108, -0.3810, 175, 159
8.8730, -0.1400, -0.0132, -0.2860, -0.3889, -0.0051, 0.9008, 665462, 0.0443, -0.3126, -0.1034, -0.0338, -0.0981, 0.1107, -0.3899, 168, 169
8.8880, -0.1400, -0.0132, -0.2860, -0.3889, -0.0051, 0.9008, 665462, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1107, -0.3899, 168, 169
8.9040, -0.2986, -0.2836, 0.0812, -0.4021, -0.0056, 0.9015, 665502, 0.0444, -0.3127, -0.1035, -0.0339, -0.0981, 0.1109, -0.3927, 179, 157
8.9350, -0.1588, -0.0672, -0.1269, -0.4086, -0.0061, 0.9013, 665522, 0.0444, -0.3127, -0.1034, -0.0338, -0.0979, 0.1108, -0.3918, 178, 160
8.9510, -0.1588, -0.0672, -0.1269, -0.4086, -0.0061, 0.9013, 665522, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, -0.3918, 178, 160
8.9660, 0.0161, -0.4924, 0.1707, -0.4173, -0.0054, 0.9018, 665562, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1108, -0.3853, 181, 156
8.9980, 0.0355, -0.2613, 0.2043, -0.4217, -0.0063, 0.9030, 665582, 0.0444, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, -0.3797, 185, 153
9.0130, 0.0355, -0.2613, 0.2043, -0.4217, -0.0063, 0.9030, 665582, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1108, -0.3797, 185, 153
9.0290, 0.1779, 0.2602, 0.1879, -0.4201, -0.0054, 0.9027, 665622, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, -0.3642, 177, 161
9.0440, 0.1779, 0.2602, 0.1879, -0.4201, -0.0054, 0.9027, 665622, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, -0.3642, 177, 161
9.0760, -0.2903, 0.6271, -0.0578, -0.4053, -0.0072, 0.9036, 665662, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, -0.3429, 178, 159
9.0910, 0.2145, 0.6445, -0.1631, -0.3971, -0.0068, 0.9037, 665682, 0.0444, -0.3127, -0.1035, -0.0338, -0.0980, 0.1108, -0.3302, 175, 162
9.1070, 0.2145, 0.6445, -0.1631, -0.3971, -0.0068, 0.9037, 665682, 0.0443, -0.3128, -0.1035, -0.0339, -0.0981, 0.1108, -0.3302, 175, 162
9.1230, 0.1266, 0.6859, 0.1941, -0.3789, -0.0075, 0.9039, 665722, 0.0443, -0.3126, -0.1034, -0.0339, -0.0981, 0.1108, -0.3010, 178, 157
9.1540, 0.0702, 0.9762, -0.2416, -0.3669, -0.0068, 0.9039, 665742, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, -0.2846, 177, 157
9.1690, 0.0702, 0.9762, -0.2416, -0.3669, -0.0068, 0.9039, 665742, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1108, -0.2846, 177, 157
9.1850, 0.2088, 0.3295, 0.2481, -0.3388, -0.0072, 0.9041, 665782, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1108, -0.2484, 182, 149
9.2160, -0.4311, 0.9660, 0.0215, -0.3220, -0.0084, 0.9043, 665802, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, -0.2288, 177, 154
9.2320, -0.4311, 0.9660, 0.0215, -0.3220, -0.0084, 0.9043, 665802, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, -0.2288, 177, 154
9.2480, 0.3715, 1.0060, -0.0895, -0.3051, -0.0086, 0.9044, 665822, 0.0443, -0.3127, -0.1034, -0.0338, -0.0980, 0.1107, -0.2083, 172, 158
9.2630, 0.3715, 1.0060, -0.0895, -0.3051, -0.0086, 0.9044, 665822, 0.0444, -0.3127, -0.1035, -0.0339, -0.0982, 0.1108, -0.2083, 172, 158
9.2940, -0.1967, 0.8214, 0.2647, -0.2697, -0.0103, 0.9050, 665862, 0.0444, -0.3127, -0.1034, -0.0338, -0.0978, 0.1109, -0.1650, 179, 148
9.3100, -0.0621, 1.4673, -0.2408, -0.2169, -0.0106, 0.9053, 665902, 0.0442, -0.3127, -0.1035, -0.0338, -0.0983, 0.1107, -0.1190, 163, 163
9.3260, -0.0621, 1.4673, -0.2408, -0.2169, -0.0106, 0.9053, 665902, 0.0443, -0.3126, -0.1034, -0.0338, -0.0980, 0.1109, -0.1190, 163, 163
9.3570, 0.4604, 1.2549, 0.1758, -0.1890, -0.0105, 0.9058, 665922, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1107, -0.0953, 161, 164
9.3730, -0.1669, 1.0797, 0.0659, -0.1627, -0.0103, 0.9060, 665942, 0.0443, -0.3127, -0.1035, -0.0338, -0.0982, 0.1108, -0.0711, 167, 156
9.3880, -0.1669, 1.0797, 0.0659, -0.1627, -0.0103, 0.9060, 665942, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1109, -0.0711, 167, 156
9.4040, -0.1669, 1.0797, 0.0659, -0.1627, -0.0103, 0.9060, 665942, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1107, -0.0711, 167, 156
9.4350, -0.0492, 0.9491, 0.1857, -0.0759, -0.0115, 0.9050, 666022, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.0271, 172, 149
9.4510, -0.0492, 0.9491, 0.1857, -0.0759, -0.0115, 0.9050, 666022, 0.0443, -0.3127, -0.1034, -0.0339, -0.0980, 0.1107, 0.0271, 172, 149
9.4660, -0.0887, 1.8723, -0.1387, -0.0202, -0.0127, 0.9041, 666062, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, 0.0760, 155, 167
9.4970, 0.3854, 0.9061, 0.3150, 0.0086, -0.0124, 0.9041, 666082, 0.0444, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.1000, 162, 160
9.5130, 0.3854, 0.9061, 0.3150, 0.0086, -0.0124, 0.9041, 666082, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1106, 0.1000, 162, 160
9.5290, -0.2013, 1.2267, -0.2524, 0.0538, -0.0127, 0.9034, 666122, 0.0443, -0.3127, -0.1035, -0.0339, -0.0980, 0.1108, 0.1469, 165, 157
9.5440, -0.2013, 1.2267, -0.2524, 0.0538, -0.0127, 0.9034, 666122, 0.0444, -0.3127, -0.1034, -0.0340, -0.0981, 0.1106, 0.1469, 165, 157
9.5760, 0.2588, 0.9918, 0.1822, 0.0737, -0.0120, 0.9036, 666142, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1109, 0.1695, 165, 157
9.5910, -0.2158, 1.4106, -0.0091, 0.1203, -0.0120, 0.9032, 666182, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, 0.2125, 161, 162
9.6070, -0.2158, 1.4106, -0.0091, 0.1203, -0.0120, 0.9032, 666182, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1107, 0.2125, 161, 162
9.6220, -0.0513, 1.2455, 0.0199, 0.1684, -0.0110, 0.9023, 666222, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.2522, 158, 166
9.6540, 0.0508, 0.8983, 0.2102, 0.1930, -0.0108, 0.9025, 666242, 0.0444, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, 0.2706, 165, 160
9.6690, 0.0508, 0.8983, 0.2102, 0.1930, -0.0108, 0.9025, 666242, 0.0443, -0.3128, -0.1035, -0.0339, -0.0981, 0.1108, 0.2706, 165, 160
9.6850, -0.1513, 1.2334, -0.0196, 0.2374, -0.0119, 0.9016, 666282, 0.0443, -0.3127, -0.1035, -0.0339, -0.0982, 0.1108, 0.3041, 157, 169
9.7160, 0.2475, 0.5244, 0.3569, 0.2571, -0.0106, 0.9023, 666302, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1108, 0.3191, 168, 159
9.7320, 0.2475, 0.5244, 0.3569, 0.2571, -0.0106, 0.9023, 666302, 0.0443, -0.3127, -0.1034, -0.0338, -0.0981, 0.1107, 0.3191, 168, 159
9.7470, -0.0411, 1.1154, -0.2269, 0.2971, -0.0119, 0.9018, 666342, 0.0443, -0.3127, -0.1034, -0.0339, -0.0982, 0.1107, 0.3453, 155, 175
9.7630, -0.0411, 1.1154, -0.2269, 0.2971, -0.0119, 0.9018, 666342, 0.0444, -0.3127, -0.1034, -0.0339, -0.0980, 0.1108, 0.3453, 155, 175
9.7940, -0.0640, 0.7176, -0.0527, 0.3241, -0.0105, 0.9025, 666382, 0.0443, -0.3127, -0.1034, -0.0339, -0.0983, 0.1107, 0.3660, 169, 163
9.8100, -0.0398, 0.6711, -0.2309, 0.3349, -0.0117, 0.9018, 666402, 0.0444, -0.3126, -0.1034, -0.0337, -0.0979, 0.1108, 0.3742, 164, 169
9.8260, -0.0398, 0.6711, -0.2309, 0.3349, -0.0117, 0.9018, 666402, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, 0.3742, 164, 169
9.8570, -0.3997, 0.7273, 0.0710, 0.3609, -0.0113, 0.9020, 666442, 0.0443, -0.3127, -0.1035, -0.0339, -0.0981, 0.1108, 0.3862, 166, 168
9.8720, -0.0183, 0.5015, -0.0578, 0.3744, -0.0113, 0.9020, 666462, 0.0443, -0.3127, -0.1034, -0.0339, -0.0981, 0.1108, 0.3899, 163, 172
9.8880, -0.0183, 0.5015, -0.0578, 0.3744, -0.0113, 0.9020, 666462, 0.0443, -0.3127, -0.1035, -0.0338, -0.0981, 0.1107, 0.3899, 163, 172
9.9040, -0.1382, 0.2295, 0.0804, 0.3924, -0.0101, 0.9023, 666502, 0.0443, -0.3126, -0.1034, -0.0338, -0.0981, 0.1107, 0.3927, 164, 173
9.9350, -0.1102, 0.2027, 0.0059, 0.3995, -0.0101, 0.9023, 666522, 0.0443, -0.3127, -0.1034, -0.0338, -0.0982, 0.1108, 0.3918, 166, 171
9.9500, -0.1102, 0.2027, 0.0059, 0.3995, -0.0101, 0.9023, 666522, 0.0444, -0.3127, -0.1034, -0.0339, -0.0981, 0.1107, 0.3918, 166, 171
9.9660, 0.2384, 0.6031, -0.1911, 0.4070, -0.0096, 0.9018, 666542, 0.0444, -0.3127, -0.1034, -0.0338, -0.0980, 0.1107, 0.3893, 152, 184
