time (s), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), imu_pitch (rad), imu_roll (rad), imu_yaw (rad), counter, x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad)
19.3100, 0.3276, -0.0946, 0.2650, -0.0621, -0.1871, 5.5793, 41470, -0.2779, 0.3824, -1.1741, 2.5566, 0.0640, 0.0852
19.3300, 0.3223, -0.0790, 0.2508, -0.0609, -0.1799, 5.5845, 41490, -0.2741, 0.3816, -1.1709, 2.5556, 0.0667, 0.1012
19.3500, -0.6558, -0.1172, 0.1438, -0.0632, -0.1817, 5.5884, 41510, -0.2693, 0.3788, -1.1720, 2.5597, 0.0745, 0.1193
19.3700, -1.3727, -0.2142, 0.1825, -0.0651, -0.2047, 5.5922, 41530, -0.2647, 0.3763, -1.1717, 2.5626, 0.0795, 0.1432
19.3900, -1.3235, -0.2266, 0.1425, -0.0681, -0.2304, 5.5966, 41550, -0.2602, 0.3735, -1.1708, 2.5658, 0.0809, 0.1658
19.4100, -1.1705, -0.1339, 0.1642, -0.0698, -0.2569, 5.5999, 41570, -0.2560, 0.3706, -1.1705, 2.5679, 0.0792, 0.1896
19.4300, -1.1085, -0.0414, 0.1148, -0.0702, -0.2798, 5.6027, 41590, -0.2523, 0.3677, -1.1695, 2.5682, 0.0769, 0.2108
19.4500, -0.8555, -0.0183, 0.1175, -0.0693, -0.2985, 5.6044, 41610, -0.2484, 0.3645, -1.1698, 2.5700, 0.0759, 0.2247
19.4700, -0.4860, 0.0427, 0.0817, -0.0670, -0.3122, 5.6051, 41630, -0.2441, 0.3610, -1.1712, 2.5730, 0.0775, 0.2260
19.4900, -0.2690, 0.1812, 0.0785, -0.0639, -0.3190, 5.6055, 41650, -0.2406, 0.3583, -1.1704, 2.5718, 0.0688, 0.2341
19.5100, 0.0151, 0.3373, 0.0831, -0.0585, -0.3196, 5.6053, 41670, -0.2368, 0.3547, -1.1707, 2.5738, 0.0595, 0.2311
19.5300, 0.2949, 0.6300, 0.1126, -0.0496, -0.3156, 5.6037, 41690, -0.2324, 0.3515, -1.1716, 2.5784, 0.0423, 0.2205
19.5500, 0.5104, 0.9442, 0.1075, -0.0354, -0.3072, 5.6009, 41710, -0.2303, 0.3485, -1.1739, 2.5748, 0.0244, 0.2021
19.5700, 0.4201, 1.1372, -0.0519, -0.0162, -0.2964, 5.5955, 41730, -0.2303, 0.3485, -1.1739, 2.5748, 0.0244, 0.2021
19.5900, 0.4491, 1.0388, -0.2422, 0.0012, -0.2878, 5.5873, 41750, -0.2303, 0.3485, -1.1739, 2.5748, 0.0244, 0.2021
19.6100, 0.5104, 1.0383, -0.3620, 0.0195, -0.2775, 5.5753, 41770, -0.2303, 0.3485, -1.1739, 2.5748, 0.0244, 0.2021
19.6300, 0.4935, 1.0050, -0.4940, 0.0363, -0.2676, 5.5617, 41790, -0.2225, 0.3377, -1.1727, 2.5358, -0.0477, 0.1756
19.6500, 0.4948, 0.9604, -0.5526, 0.0510, -0.2574, 5.5470, 41810, -0.2225, 0.3377, -1.1727, 2.5358, -0.0477, 0.1756
19.6700, 0.4666, 0.8045, -0.5849, 0.0639, -0.2482, 5.5318, 41830, -0.2225, 0.3377, -1.1727, 2.5358, -0.0477, 0.1756
19.6900, 0.3669, 0.7397, -0.5333, 0.0768, -0.2407, 5.5175, 41850, -0.2160, 0.3263, -1.1706, 2.5011, -0.0848, 0.1582
19.7100, 0.3405, 0.6365, -0.5136, 0.0881, -0.2340, 5.5046, 41870, -0.2160, 0.3263, -1.1706, 2.5011, -0.0848, 0.1582
19.7300, 0.3086, 0.5548, -0.4602, 0.0983, -0.2278, 5.4932, 41890, -0.2115, 0.3186, -1.1691, 2.4831, -0.1018, 0.1479
19.7500, 0.2854, 0.4693, -0.4338, 0.1065, -0.2224, 5.4828, 41910, -0.2099, 0.3149, -1.1685, 2.4750, -0.1084, 0.1439
19.7700, 0.2282, 0.4701, -0.3422, 0.1133, -0.2182, 5.4739, 41930, -0.2090, 0.3119, -1.1678, 2.4668, -0.1163, 0.1391
19.7900, 0.2481, 0.4338, -0.2682, 0.1203, -0.2136, 5.4667, 41950, -0.2080, 0.3087, -1.1671, 2.4600, -0.1220, 0.1352
19.8100, 0.2330, 0.3973, -0.2269, 0.1265, -0.2093, 5.4606, 41970, -0.2070, 0.3055, -1.1664, 2.4539, -0.1289, 0.1307
19.8300, 0.2290, 0.3674, -0.2290, 0.1325, -0.2054, 5.4549, 41990, -0.2075, 0.3023, -1.1649, 2.4469, -0.1333, 0.1268
19.8500, 0.2586, 0.2983, -0.2191, 0.1370, -0.2009, 5.4496, 42010, -0.2062, 0.2990, -1.1644, 2.4437, -0.1371, 0.1215
19.8700, 0.2642, 0.2158, -0.1532, 0.1403, -0.1955, 5.4453, 42030, -0.2062, 0.2990, -1.1644, 2.4437, -0.1371, 0.1215
19.8900, 0.2465, 0.1435, -0.0828, 0.1426, -0.1906, 5.4430, 42050, -0.2064, 0.2918, -1.1617, 2.4362, -0.1403, 0.1125
19.9100, 0.2172, 0.1097, -0.0317, 0.1445, -0.1855, 5.4419, 42070, -0.2060, 0.2884, -1.1601, 2.4349, -0.1423, 0.1088
19.9300, 0.1898, 0.0640, -0.0094, 0.1463, -0.1815, 5.4421, 42090, -0.2054, 0.2852, -1.1584, 2.4349, -0.1428, 0.1054
19.9500, 0.2384, 0.0140, 0.0368, 0.1477, -0.1778, 5.4426, 42110, -0.2046, 0.2818, -1.1566, 2.4347, -0.1428, 0.0990
19.9700, 0.3870, -0.0226, 0.0672, 0.1478, -0.1721, 5.4439, 42130, -0.2036, 0.2787, -1.1548, 2.4351, -0.1417, 0.0886
19.9900, 0.5523, -0.0874, 0.1658, 0.1475, -0.1625, 5.4466, 42150, -0.2026, 0.2754, -1.1526, 2.4373, -0.1385, 0.0758
20.0100, 0.6523, -0.1610, 0.2129, 0.1461, -0.1499, 5.4512, 42170, -0.2015, 0.2720, -1.1505, 2.4398, -0.1351, 0.0602
20.0300, 0.7289, -0.2430, 0.2717, 0.1431, -0.1356, 5.4568, 42190, -0.2003, 0.2687, -1.1478, 2.4425, -0.1292, 0.0443
20.0500, 0.8171, -0.3037, 0.3282, 0.1388, -0.1192, 5.4636, 42210, -0.1984, 0.2650, -1.1451, 2.4484, -0.1237, 0.0271
20.0700, 0.8461, -0.3524, 0.3857, 0.1333, -0.1018, 5.4720, 42230, -0.1962, 0.2626, -1.1430, 2.4526, -0.1131, 0.0076
20.0900, 0.8131, -0.3749, 0.4292, 0.1272, -0.0845, 5.4810, 42250, -0.1943, 0.2587, -1.1397, 2.4589, -0.1062, -0.0088
20.1100, 0.7781, -0.4010, 0.4981, 0.1204, -0.0677, 5.4912, 42270, -0.1943, 0.2587, -1.1397, 2.4589, -0.1062, -0.0088
20.1300, 0.7155, -0.4456, 0.5905, 0.1129, -0.0520, 5.5027, 42290, -0.1943, 0.2587, -1.1397, 2.4589, -0.1062, -0.0088
20.1500, 0.6883, -0.5099, 0.6932, 0.1044, -0.0367, 5.5163, 42310, -0.1943, 0.2587, -1.1397, 2.4589, -0.1062, -0.0088
20.1700, 0.7445, -0.5800, 0.8485, 0.0944, -0.0204, 5.5323, 42330, -0.1838, 0.2392, -1.1268, 2.5128, -0.0623, -0.0761
20.1900, 0.8093, -0.6007, 0.9883, 0.0834, -0.0028, 5.5512, 42350, -0.1811, 0.2340, -1.1238, 2.5317, -0.0510, -0.0931
20.2100, 0.7260, -0.5548, 1.0523, 0.0721, 0.0145, 5.5721, 42370, -0.1786, 0.2294, -1.1204, 2.5490, -0.0427, -0.1058
20.2300, 0.4524, -0.3685, 0.9469, 0.0627, 0.0279, 5.5927, 42390, -0.1760, 0.2243, -1.1171, 2.5638, -0.0356, -0.1113
20.2500, 0.1244, -0.3102, 0.6642, 0.0555, 0.0344, 5.6088, 42410, -0.1734, 0.2191, -1.1141, 2.5765, -0.0288, -0.1122
20.2700, -0.0723, -0.2486, 0.5402, 0.0496, 0.0347, 5.6198, 42430, -0.1705, 0.2137, -1.1113, 2.5888, -0.0223, -0.1128
20.2900, -0.0895, -0.2975, 0.5803, 0.0440, 0.0337, 5.6315, 42450, -0.1705, 0.2137, -1.1113, 2.5888, -0.0223, -0.1128
20.3100, 0.0266, -0.4034, 0.7491, 0.0370, 0.0335, 5.6447, 42470, -0.1705, 0.2137, -1.1113, 2.5888, -0.0223, -0.1128
20.3300, 0.0266, -0.4034, 0.7491, 0.0370, 0.0335, 5.6447, 42470, -0.1705, 0.2137, -1.1113, 2.5888, -0.0223, -0.1128
20.3500, 0.1771, -0.3185, 1.0254, 0.0208, 0.0401, 5.6810, 42510, -0.1556, 0.1900, -1.1029, 2.6625, 0.0032, -0.1218
20.3700, 0.1771, -0.3185, 1.0254, 0.0208, 0.0401, 5.6810, 42510, -0.1528, 0.1843, -1.1019, 2.6838, 0.0058, -0.1255
20.3900, 0.1282, -0.0712, 1.0520, 0.0093, 0.0475, 5.7243, 42550, -0.1497, 0.1791, -1.1017, 2.7027, 0.0095, -0.1259
20.4100, -0.1513, -0.0970, 0.9843, 0.0056, 0.0476, 5.7439, 42570, -0.1462, 0.1731, -1.1015, 2.7236, 0.0085, -0.1238
20.4300, -0.1411, -0.0809, 1.0660, 0.0037, 0.0454, 5.7653, 42590, -0.1423, 0.1669, -1.1016, 2.7459, 0.0135, -0.1223
20.4500, -0.1411, -0.0809, 1.0660, 0.0037, 0.0454, 5.7653, 42590, -0.1386, 0.1608, -1.1019, 2.7685, 0.0161, -0.1213
20.4700, -0.1554, 0.0573, 1.1423, 0.0010, 0.0408, 5.8099, 42630, -0.1349, 0.1545, -1.1019, 2.7923, 0.0178, -0.1223
20.4900, 0.0422, -0.1922, 1.2243, -0.0002, 0.0410, 5.8339, 42650, -0.1307, 0.1483, -1.1024, 2.8174, 0.0212, -0.1251
20.5100, 0.1161, -0.0925, 1.2576, -0.0021, 0.0421, 5.8587, 42670, -0.1263, 0.1420, -1.1031, 2.8431, 0.0266, -0.1283
20.5300, 0.1161, -0.0925, 1.2576, -0.0021, 0.0421, 5.8587, 42670, -0.1219, 0.1364, -1.1036, 2.8678, 0.0279, -0.1324
20.5500, 0.1349, -0.0616, 1.3165, -0.0077, 0.0468, 5.9107, 42710, -0.1171, 0.1304, -1.1045, 2.8937, 0.0318, -0.1353
20.5700, 0.1860, -0.1833, 1.3289, -0.0094, 0.0485, 5.9371, 42730, -0.1126, 0.1242, -1.1054, 2.9198, 0.0356, -0.1387
20.5900, 0.1860, -0.1833, 1.3289, -0.0094, 0.0485, 5.9371, 42730, -0.1080, 0.1181, -1.1065, 2.9465, 0.0384, -0.1404
20.6100, 0.0736, -0.0425, 1.3447, -0.0117, 0.0508, 5.9638, 42750, -0.1034, 0.1122, -1.1075, 2.9727, 0.0400, -0.1429
20.6300, 0.1425, -0.0161, 1.3998, -0.0159, 0.0545, 6.0184, 42790, -0.0986, 0.1062, -1.1085, 2.9997, 0.0439, -0.1457
20.6500, 0.1352, -0.0911, 1.3727, -0.0169, 0.0565, 6.0462, 42810, -0.0937, 0.1007, -1.1094, 3.0270, 0.0466, -0.1495
20.6700, 0.1586, 0.0460, 1.3818, -0.0183, 0.0590, 6.0739, 42830, -0.0887, 0.0952, -1.1107, 3.0542, 0.0465, -0.1533
20.6900, 0.1586, 0.0460, 1.3818, -0.0183, 0.0590, 6.0739, 42830, -0.0839, 0.0896, -1.1114, 3.0818, 0.0511, -0.1581
20.7100, 0.2303, 0.0371, 1.4283, -0.0204, 0.0653, 6.1305, 42870, -0.0787, 0.0842, -1.1124, 3.1105, 0.0527, -0.1632
20.7300, 0.2513, 0.0497, 1.4503, -0.0208, 0.0693, 6.1596, 42890, -0.0735, 0.0786, -1.1136, 3.1394, 0.0539, -0.1677
20.7500, 0.2771, 0.1435, 1.5092, -0.0211, 0.0738, 6.1893, 42910, -0.0688, 0.0732, -1.1148, -3.1141, 0.0545, -0.1741
20.7700, 0.2771, 0.1435, 1.5092, -0.0211, 0.0738, 6.1893, 42910, -0.0637, 0.0679, -1.1163, -3.0832, 0.0544, -0.1811
20.7900, 0.3989, 0.1677, 1.5966, -0.0215, 0.0859, 6.2519, 42950, -0.0583, 0.0627, -1.1180, -3.0511, 0.0548, -0.1901
20.8100, 0.5228, 0.1414, 1.6527, -0.0208, 0.0944, 0.0016, 42970, -0.0528, 0.0576, -1.1197, -3.0181, 0.0565, -0.2010
20.8300, 0.5687, 0.2422, 1.6785, -0.0201, 0.1040, 0.0356, 42990, -0.0470, 0.0528, -1.1215, -2.9843, 0.0568, -0.2125
20.8500, 0.5687, 0.2422, 1.6785, -0.0201, 0.1040, 0.0356, 42990, -0.0415, 0.0481, -1.1236, -2.9496, 0.0563, -0.2242
20.8700, 0.6179, 0.2970, 1.7933, -0.0176, 0.1258, 0.1061, 43030, -0.0361, 0.0433, -1.1259, -2.9140, 0.0552, -0.2360
20.8900, 0.6010, 0.3870, 1.8000, -0.0152, 0.1370, 0.1428, 43050, -0.0311, 0.0386, -1.1281, -2.8779, 0.0529, -0.2471
20.9100, 0.5722, 0.5532, 1.8355, -0.0117, 0.1489, 0.1805, 43070, -0.0263, 0.0340, -1.1305, -2.8408, 0.0498, -0.2595
20.9300, 0.5722, 0.5532, 1.8355, -0.0117, 0.1489, 0.1805, 43070, -0.0222, 0.0297, -1.1327, -2.8036, 0.0444, -0.2710
20.9500, 0.5679, 0.6628, 1.9255, -0.0009, 0.1710, 0.2588, 43110, -0.0179, 0.0256, -1.1348, -2.7646, 0.0394, -0.2814
20.9700, 0.5034, 0.7150, 1.9591, 0.0049, 0.1810, 0.2978, 43130, -0.0140, 0.0214, -1.1367, -2.7253, 0.0339, -0.2915
20.9900, 0.5034, 0.7150, 1.9591, 0.0049, 0.1810, 0.2978, 43130, -0.0099, 0.0175, -1.1386, -2.6851, 0.0280, -0.3011
21.0100, 0.4516, 0.7776, 2.0043, 0.0120, 0.1913, 0.3419, 43150, -0.0058, 0.0136, -1.1403, -2.6438, 0.0241, -0.3091
21.0300, 0.2967, 0.7663, 2.0852, 0.0253, 0.2073, 0.4292, 43190, -0.0016, 0.0099, -1.1419, -2.6018, 0.0191, -0.3150
21.0500, 0.1798, 0.7765, 2.1384, 0.0309, 0.2133, 0.4742, 43210, 0.0025, 0.0060, -1.1433, -2.5591, 0.0152, -0.3184
21.0700, 0.0280, 0.7824, 2.1777, 0.0363, 0.2168, 0.5201, 43230, 0.0069, 0.0019, -1.1446, -2.5152, 0.0117, -0.3194
21.0900, 0.0280, 0.7824, 2.1777, 0.0363, 0.2168, 0.5201, 43230, 0.0114, -0.0024, -1.1455, -2.4702, 0.0088, -0.3165
21.1100, -0.2954, 0.8018, 2.2803, 0.0469, 0.2157, 0.6147, 43270, 0.0159, -0.0070, -1.1460, -2.4235, 0.0041, -0.3107
21.1300, -0.4575, 0.8109, 2.3102, 0.0524, 0.2108, 0.6632, 43290, 0.0204, -0.0119, -1.1462, -2.3767, -0.0002, -0.3029
21.1500, -0.6048, 0.8184, 2.3604, 0.0581, 0.2032, 0.7128, 43310, 0.0247, -0.0168, -1.1463, -2.3288, -0.0046, -0.2924
21.1700, -0.6048, 0.8184, 2.3604, 0.0581, 0.2032, 0.7128, 43310, 0.0290, -0.0217, -1.1459, -2.2793, -0.0088, -0.2816
21.1900, -0.7553, 0.8045, 2.4698, 0.0705, 0.1826, 0.8151, 43350, 0.0325, -0.0271, -1.1453, -2.2308, -0.0132, -0.2701
21.2100, -0.8235, 0.7994, 2.5435, 0.0768, 0.1707, 0.8676, 43370, 0.0361, -0.0322, -1.1439, -2.1791, -0.0180, -0.2572
21.2300, -0.8856, 0.7881, 2.5956, 0.0836, 0.1581, 0.9212, 43390, 0.0392, -0.0369, -1.1422, -2.1271, -0.0235, -0.2432
21.2500, -0.8856, 0.7881, 2.5956, 0.0836, 0.1581, 0.9212, 43390, 0.0421, -0.0421, -1.1401, -2.0731, -0.0288, -0.2297
21.2700, -0.9819, 0.7606, 2.6924, 0.0981, 0.1307, 1.0313, 43430, 0.0449, -0.0475, -1.1377, -2.0191, -0.0349, -0.2139
21.2900, -1.0762, 0.7287, 2.7319, 0.1056, 0.1161, 1.0873, 43450, 0.0477, -0.0531, -1.1347, -1.9632, -0.0407, -0.1982
21.3100, -1.1273, 0.6867, 2.7843, 0.1134, 0.1004, 1.1446, 43470, 0.0505, -0.0586, -1.1314, -1.9065, -0.0471, -0.1813
21.3300, -1.1273, 0.6867, 2.7843, 0.1134, 0.1004, 1.1446, 43470, 0.0530, -0.0645, -1.1279, -1.8494, -0.0527, -0.1643
21.3500, -1.1907, 0.5951, 2.8520, 0.1290, 0.0679, 1.2607, 43510, 0.0554, -0.0704, -1.1246, -1.7917, -0.0587, -0.1473
21.3700, -1.1735, 0.5292, 2.8950, 0.1358, 0.0524, 1.3196, 43530, 0.0573, -0.0761, -1.1216, -1.7317, -0.0640, -0.1320
21.3900, -1.1735, 0.5292, 2.8950, 0.1358, 0.0524, 1.3196, 43530, 0.0590, -0.0825, -1.1188, -1.6730, -0.0688, -0.1191
21.4100, -1.0953, 0.4524, 2.9211, 0.1424, 0.0382, 1.3790, 43550, 0.0604, -0.0891, -1.1162, -1.6139, -0.0744, -0.1073
21.4300, -0.9569, 0.3723, 2.9566, 0.1543, 0.0166, 1.4947, 43590, 0.0617, -0.0961, -1.1138, -1.5548, -0.0784, -0.0968
21.4500, -0.9141, 0.3236, 2.9536, 0.1599, 0.0075, 1.5572, 43610, 0.0634, -0.1033, -1.1114, -1.4963, -0.0822, -0.0875
21.4700, -0.8840, 0.2578, 2.9585, 0.1648, -0.0002, 1.6170, 43630, 0.0652, -0.1108, -1.1092, -1.4379, -0.0856, -0.0793
21.4900, -0.8840, 0.2578, 2.9585, 0.1648, -0.0002, 1.6170, 43630, 0.0669, -0.1188, -1.1073, -1.3794, -0.0890, -0.0729
21.5100, -0.7171, 0.2035, 2.9660, 0.1731, -0.0108, 1.7333, 43670, 0.0685, -0.1273, -1.1058, -1.3222, -0.0918, -0.0697
21.5300, -0.5728, 0.1734, 2.9407, 0.1768, -0.0127, 1.7956, 43690, 0.0700, -0.1363, -1.1046, -1.2652, -0.0941, -0.0694
21.5500, -0.3981, 0.1578, 2.9141, 0.1798, -0.0110, 1.8546, 43710, 0.0711, -0.1460, -1.1039, -1.2091, -0.0966, -0.0724
21.5700, -0.3981, 0.1578, 2.9141, 0.1798, -0.0110, 1.8546, 43710, 0.0726, -0.1564, -1.1037, -1.1548, -0.0992, -0.0794
21.5900, -0.0516, 0.1841, 2.8303, 0.1850, 0.0003, 1.9707, 43750, 0.0738, -0.1676, -1.1040, -1.1017, -0.1018, -0.0896
21.6100, 0.1287, 0.1790, 2.7757, 0.1876, 0.0113, 2.0274, 43770, 0.0749, -0.1794, -1.1050, -1.0501, -0.1038, -0.1029
21.6300, 0.2884, 0.2045, 2.7107, 0.1902, 0.0248, 2.0803, 43790, 0.0761, -0.1918, -1.1070, -1.0008, -0.1053, -0.1179
21.6500, 0.2884, 0.2045, 2.7107, 0.1902, 0.0248, 2.0803, 43790, 0.0777, -0.2052, -1.1099, -0.9533, -0.1061, -0.1354
21.6700, 0.5126, 0.2406, 2.5647, 0.1944, 0.0618, 2.1897, 43830, 0.0795, -0.2190, -1.1136, -0.9072, -0.1075, -0.1549
21.6900, 0.6341, 0.2430, 2.4529, 0.1957, 0.0827, 2.2401, 43850, 0.0817, -0.2334, -1.1181, -0.8632, -0.1080, -0.1756
21.7100, 0.7230, 0.2664, 2.3419, 0.1965, 0.1056, 2.2888, 43870, 0.0840, -0.2484, -1.1235, -0.8223, -0.1082, -0.1974
21.7300, 0.7230, 0.2664, 2.3419, 0.1965, 0.1056, 2.2888, 43870, 0.0866, -0.2638, -1.1297, -0.7836, -0.1080, -0.2196
21.7500, 0.8096, 0.2793, 2.0847, 0.1963, 0.1538, 2.3791, 43910, 0.0897, -0.2795, -1.1369, -0.7471, -0.1075, -0.2415
21.7700, 0.8327, 0.2701, 1.9522, 0.1955, 0.1777, 2.4202, 43930, 0.0930, -0.2956, -1.1451, -0.7126, -0.1063, -0.2643
21.7900, 0.8327, 0.2701, 1.9522, 0.1955, 0.1777, 2.4202, 43930, 0.0965, -0.3120, -1.1540, -0.6812, -0.1052, -0.2849
21.8100, 0.8244, 0.2833, 1.8342, 0.1944, 0.2014, 2.4588, 43950, 0.1005, -0.3284, -1.1639, -0.6517, -0.1030, -0.3047
21.8300, 0.7617, 0.2467, 1.5511, 0.1901, 0.2463, 2.5274, 43990, 0.1049, -0.3450, -1.1747, -0.6244, -0.1008, -0.3231
21.8500, 0.7023, 0.2282, 1.4111, 0.1874, 0.2662, 2.5573, 44010, 0.1106, -0.3618, -1.1867, -0.6019, -0.0968, -0.3396
21.8700, 0.5523, 0.0091, 1.2686, 0.1840, 0.2829, 2.5826, 44030, 0.1150, -0.3773, -1.1987, -0.5798, -0.0703, -0.3504
21.8900, 0.5523, 0.0091, 1.2686, 0.1840, 0.2829, 2.5826, 44030, 0.1196, -0.3921, -1.2126, -0.5636, -0.0137, -0.3570
21.9100, 0.3403, -2.9179, 0.5623, 0.1121, 0.3025, 2.5984, 44070, 0.1241, -0.4070, -1.2272, -0.5508, 0.0507, -0.3609
21.9300, 0.3204, -3.1289, 0.3795, 0.0513, 0.3081, 2.5880, 44090, 0.1286, -0.4217, -1.2432, -0.5402, 0.1133, -0.3656
21.9500, 0.2973, -3.1778, 0.2376, -0.0105, 0.3131, 2.5742, 44110, 0.1328, -0.4363, -1.2595, -0.5328, 0.1766, -0.3669
21.9700, 0.2973, -3.1778, 0.2376, -0.0105, 0.3131, 2.5742, 44110, 0.1365, -0.4500, -1.2760, -0.5270, 0.2395, -0.3682
21.9900, 0.2075, -3.1531, 0.1204, -0.0721, 0.3189, 2.5574, 44130, 0.1398, -0.4627, -1.2931, -0.5237, 0.3053, -0.3684
22.0100, 0.0849, -3.3108, -0.0908, -0.1948, 0.3297, 2.5155, 44170, 0.1418, -0.4753, -1.3101, -0.5218, 0.3700, -0.3679
22.0300, 0.0895, -3.3657, -0.1774, -0.2564, 0.3377, 2.4901, 44190, 0.1434, -0.4873, -1.3268, -0.5214, 0.4350, -0.3696
22.0500, 0.0895, -3.3657, -0.1774, -0.2564, 0.3377, 2.4901, 44190, 0.1446, -0.4990, -1.3425, -0.5215, 0.5008, -0.3723
22.0700, 0.2492, -3.4020, -0.3029, -0.3786, 0.3629, 2.4325, 44230, 0.1457, -0.5112, -1.3577, -0.5209, 0.5657, -0.3788
22.0900, 0.3943, -3.2794, -0.3830, -0.4376, 0.3821, 2.3997, 44250, 0.1461, -0.5236, -1.3723, -0.5199, 0.6292, -0.3872
22.1100, 0.5402, -3.2356, -0.4257, -0.4946, 0.4077, 2.3640, 44270, 0.1458, -0.5362, -1.3859, -0.5176, 0.6910, -0.4000
22.1300, 0.5402, -3.2356, -0.4257, -0.4946, 0.4077, 2.3640, 44270, 0.1446, -0.5487, -1.3984, -0.5123, 0.7553, -0.4151
22.1500, 0.8797, -3.1609, -0.5091, -0.6013, 0.4796, 2.2811, 44310, 0.1423, -0.5617, -1.4100, -0.5052, 0.8180, -0.4324
22.1700, 1.0429, -3.0657, -0.5671, -0.6505, 0.5271, 2.2331, 44330, 0.1390, -0.5746, -1.4203, -0.4949, 0.8813, -0.4528
22.1900, 1.0429, -3.0657, -0.5671, -0.6505, 0.5271, 2.2331, 44330, 0.1350, -0.5877, -1.4293, -0.4827, 0.9449, -0.4746
22.2100, 1.1727, -2.9641, -0.6448, -0.6957, 0.5822, 2.1801, 44350, 0.1303, -0.6011, -1.4370, -0.4681, 1.0059, -0.4979
22.2300, 1.2853, -2.6582, -0.7921, -0.7683, 0.7128, 2.0595, 44390, 0.1253, -0.6151, -1.4438, -0.4528, 1.0655, -0.5221
22.2500, 1.2861, -2.4693, -0.8827, -0.7943, 0.7850, 1.9937, 44410, 0.1194, -0.6292, -1.4492, -0.4379, 1.1191, -0.5474
22.2700, 1.2853, -2.3384, -1.0106, -0.8131, 0.8606, 1.9246, 44430, 0.1128, -0.6435, -1.4532, -0.4236, 1.1708, -0.5749
22.2900, 1.2853, -2.3384, -1.0106, -0.8131, 0.8606, 1.9246, 44430, 0.1057, -0.6586, -1.4570, -0.4100, 1.2213, -0.6051
22.3100, 1.1214, -2.0957, -1.2633, -0.8285, 1.0137, 1.7825, 44470, 0.0977, -0.6731, -1.4570, -0.3982, 1.2682, -0.6308
22.3300, 1.0036, -1.9274, -1.3942, -0.8257, 1.0868, 1.7122, 44490, 0.0890, -0.6880, -1.4569, -0.3891, 1.3117, -0.6614
22.3500, 1.0036, -1.9274, -1.3942, -0.8257, 1.0868, 1.7122, 44490, 0.0801, -0.7035, -1.4559, -0.3855, 1.3459, -0.6929
22.3700, 0.8227, -1.7788, -1.5506, -0.8154, 1.1549, 1.6444, 44510, 0.0701, -0.7189, -1.4535, -0.3858, 1.3802, -0.7264
22.3900, 0.3645, -1.5286, -1.8761, -0.7748, 1.2664, 1.5230, 44550, 0.0599, -0.7336, -1.4493, -0.3930, 1.4196, -0.7642
22.4100, 0.0761, -1.4208, -2.0532, -0.7453, 1.3078, 1.4694, 44570, 0.0494, -0.7486, -1.4446, -0.4094, 1.4344, -0.8033
22.4300, -0.2551, -1.3560, -2.2521, -0.7103, 1.3394, 1.4195, 44590, 0.0382, -0.7642, -1.4399, -0.4396, 1.4197, -0.8451
22.4500, -0.2551, -1.3560, -2.2521, -0.7103, 1.3394, 1.4195, 44590, 0.0281, -0.7780, -1.4327, -0.4779, 1.4297, -0.8885
22.4700, -0.5956, -1.3033, -2.4650, -0.6700, 1.3603, 1.3732, 44610, 0.0168, -0.7923, -1.4258, -0.5418, 1.3984, -0.9358
22.4900, -1.4251, -1.2324, -2.8961, -0.5751, 1.3701, 1.2867, 44650, 0.0064, -0.8061, -1.4181, -0.6212, 1.3584, -0.9848
22.5100, -1.8766, -1.2025, -3.1238, -0.5210, 1.3591, 1.2446, 44670, -0.0042, -0.8198, -1.4091, -0.7328, 1.2856, -1.0308
22.5300, -1.8766, -1.2025, -3.1238, -0.5210, 1.3591, 1.2446, 44670, -0.0139, -0.8334, -1.4003, -0.8794, 1.1846, -1.0742
22.5500, -2.7625, -1.0778, -3.5726, -0.4013, 1.3032, 1.1606, 44710, -0.0236, -0.8464, -1.3902, -1.0672, 1.0408, -1.1079
22.5700, -3.1781, -1.0410, -3.7764, -0.3368, 1.2593, 1.1168, 44730, -0.0334, -0.8597, -1.3793, -1.2967, 0.8549, -1.1269
22.5900, -3.1781, -1.0410, -3.7764, -0.3368, 1.2593, 1.1168, 44730, -0.0427, -0.8721, -1.3671, -1.5444, 0.6549, -1.1221
22.6100, -3.5748, -0.9749, -3.9933, -0.2700, 1.2055, 1.0706, 44750, -0.0515, -0.8840, -1.3533, -1.7950, 0.4517, -1.0905
22.6300, -4.2333, -0.8448, -4.3876, -0.1333, 1.0699, 0.9655, 44790, -0.0599, -0.8950, -1.3381, -2.0172, 0.2766, -1.0332
22.6500, -4.5424, -0.7432, -4.5784, -0.0648, 0.9879, 0.9057, 44810, -0.0678, -0.9054, -1.3214, -2.2041, 0.1351, -0.9574
22.6700, -4.5424, -0.7432, -4.5784, -0.0648, 0.9879, 0.9057, 44810, -0.0760, -0.9163, -1.3039, -2.3628, 0.0241, -0.8650
22.6900, -4.7558, -0.6177, -4.7558, 0.0024, 0.8966, 0.8402, 44830, -0.0835, -0.9255, -1.2843, -2.4944, -0.0595, -0.7613
22.7100, -4.9695, -0.3693, -5.0286, 0.1285, 0.6908, 0.6889, 44870, -0.0909, -0.9332, -1.2639, -2.6067, -0.1244, -0.6521
