time (s), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), imu_pitch (rad), imu_roll (rad), imu_yaw (rad), counter, x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad)
37.5120, -0.1172, -0.1140, 0.0102, 0.0239, -0.0466, 0.1484, 155562, 1.0355, -0.2812, -0.0932, 2.8818, 0.0724, 0.0011
37.5320, -0.0341, -0.0199, 0.0446, 0.0208, -0.0473, 0.1477, 155582, 1.0495, -0.2834, -0.0902, 2.8811, 0.0745, -0.0004
37.5520, -0.0341, -0.0199, 0.0446, 0.0208, -0.0473, 0.1477, 155582, 1.0625, -0.2851, -0.0888, 2.8796, 0.0785, -0.0065
37.5720, 0.2252, 0.0984, -0.0871, 0.0175, -0.0419, 0.1445, 155622, 1.0759, -0.2873, -0.0895, 2.8749, 0.0750, -0.0126
37.5920, 0.5550, -0.0769, -0.2363, 0.0168, -0.0358, 0.1412, 155642, 1.0888, -0.2893, -0.0903, 2.8720, 0.0812, -0.0197
37.6120, 0.1744, -0.1379, -0.3134, 0.0143, -0.0288, 0.1375, 155662, 1.1017, -0.2917, -0.0922, 2.8687, 0.0876, -0.0243
37.6320, 0.1744, -0.1379, -0.3134, 0.0143, -0.0288, 0.1375, 155662, 1.1148, -0.2945, -0.0947, 2.8650, 0.0932, -0.0264
37.6520, 0.0263, -0.3091, -0.2693, 0.0033, -0.0215, 0.1299, 155702, 1.1280, -0.2975, -0.0969, 2.8621, 0.0997, -0.0247
37.6720, -0.0390, -0.2699, -0.1742, -0.0023, -0.0215, 0.1265, 155722, 1.1415, -0.3007, -0.1001, 2.8587, 0.1054, -0.0216
37.6920, 0.0065, -0.2139, -0.1701, -0.0075, -0.0237, 0.1230, 155742, 1.1551, -0.3043, -0.1034, 2.8561, 0.1079, -0.0189
37.7120, 0.0065, -0.2139, -0.1701, -0.0075, -0.0237, 0.1230, 155742, 1.1690, -0.3082, -0.1072, 2.8540, 0.1112, -0.0169
37.7320, -0.2685, -0.0169, -0.0110, -0.0122, -0.0288, 0.1183, 155782, 1.1829, -0.3121, -0.1110, 2.8515, 0.1119, -0.0138
37.7520, 0.0500, 0.0484, -0.1465, -0.0127, -0.0312, 0.1161, 155802, 1.1967, -0.3164, -0.1157, 2.8493, 0.1100, -0.0114
37.7720, -0.0629, -0.1158, -0.1527, -0.0115, -0.0340, 0.1147, 155822, 1.2113, -0.3209, -0.1205, 2.8481, 0.1078, -0.0088
37.7920, -0.0629, -0.1158, -0.1527, -0.0115, -0.0340, 0.1147, 155822, 1.2255, -0.3258, -0.1255, 2.8464, 0.1051, -0.0074
37.8120, -0.0473, 0.2161, -0.0994, -0.0077, -0.0377, 0.1114, 155862, 1.2401, -0.3308, -0.1307, 2.8452, 0.1020, -0.0057
37.8320, 0.0352, -0.0105, -0.0919, -0.0047, -0.0393, 0.1101, 155882, 1.2546, -0.3361, -0.1360, 2.8437, 0.0985, -0.0039
37.8520, -0.1395, 0.2282, -0.0169, -0.0012, -0.0405, 0.1094, 155902, 1.2694, -0.3417, -0.1416, 2.8427, 0.0943, -0.0016
37.8720, -0.1395, 0.2282, -0.0169, -0.0012, -0.0405, 0.1094, 155902, 1.2844, -0.3473, -0.1475, 2.8417, 0.0918, -0.0006
37.8920, 0.0013, 0.1887, -0.1021, 0.0056, -0.0431, 0.1077, 155942, 1.2991, -0.3533, -0.1538, 2.8413, 0.0881, -0.0010
37.9120, -0.0153, 0.1605, -0.0046, 0.0096, -0.0438, 0.1075, 155962, 1.3141, -0.3598, -0.1604, 2.8411, 0.0831, 0.0007
37.9320, 0.0013, 0.2785, 0.1188, 0.0140, -0.0440, 0.1070, 155982, 1.3291, -0.3664, -0.1670, 2.8406, 0.0788, -0.0002
37.9520, 0.0013, 0.2785, 0.1188, 0.0140, -0.0440, 0.1070, 155982, 1.3440, -0.3729, -0.1739, 2.8410, 0.0740, -0.0011
37.9720, 0.0567, 0.1793, 0.1142, 0.0246, -0.0428, 0.1075, 156022, 1.3590, -0.3799, -0.1809, 2.8413, 0.0676, -0.0014
37.9920, 0.0462, 0.4166, 0.1021, 0.0300, -0.0419, 0.1073, 156042, 1.3741, -0.3871, -0.1885, 2.8410, 0.0594, -0.0014
38.0120, 0.0586, 0.2758, -0.1099, 0.0370, -0.0419, 0.1077, 156062, 1.3886, -0.3946, -0.1958, 2.8409, 0.0514, -0.0027
38.0320, 0.0586, 0.2758, -0.1099, 0.0370, -0.0419, 0.1077, 156062, 1.4032, -0.4022, -0.2037, 2.8416, 0.0395, -0.0040
38.0520, 0.0508, 0.7472, 0.0185, 0.0571, -0.0394, 0.1082, 156102, 1.4175, -0.4098, -0.2112, 2.8421, 0.0271, -0.0051
38.0720, 0.1282, 0.6026, -0.0293, 0.0693, -0.0379, 0.1089, 156122, 1.4315, -0.4176, -0.2194, 2.8436, 0.0143, -0.0080
38.0920, 0.0024, 0.7139, 0.1279, 0.0820, -0.0358, 0.1093, 156142, 1.4456, -0.4256, -0.2276, 2.8434, 0.0020, -0.0103
38.1120, 0.0024, 0.7139, 0.1279, 0.0820, -0.0358, 0.1093, 156142, 1.4597, -0.4339, -0.2362, 2.8438, -0.0099, -0.0130
38.1320, 0.1218, 0.4860, 0.0820, 0.1058, -0.0316, 0.1105, 156182, 1.4728, -0.4422, -0.2448, 2.8439, -0.0202, -0.0150
38.1520, 0.0191, 0.6115, 0.0973, 0.1169, -0.0298, 0.1112, 156202, 1.4862, -0.4505, -0.2536, 2.8442, -0.0280, -0.0160
38.1720, -0.0089, 0.3586, 0.0304, 0.1257, -0.0281, 0.1119, 156222, 1.4988, -0.4590, -0.2624, 2.8439, -0.0359, -0.0170
38.1920, -0.0089, 0.3586, 0.0304, 0.1257, -0.0281, 0.1119, 156222, 1.5113, -0.4674, -0.2719, 2.8447, -0.0410, -0.0188
38.2120, 0.0323, 0.3814, 0.0798, 0.1395, -0.0258, 0.1138, 156262, 1.5233, -0.4762, -0.2812, 2.8451, -0.0460, -0.0193
38.2320, -0.1083, 0.2473, 0.0293, 0.1440, -0.0253, 0.1145, 156282, 1.5350, -0.4849, -0.2911, 2.8462, -0.0492, -0.0190
38.2520, 0.0605, 0.1890, 0.0280, 0.1473, -0.0253, 0.1154, 156302, 1.5460, -0.4936, -0.3003, 2.8472, -0.0506, -0.0173
38.2720, 0.0605, 0.1890, 0.0280, 0.1473, -0.0253, 0.1154, 156302, 1.5570, -0.5025, -0.3102, 2.8478, -0.0540, -0.0171
38.2920, -0.0505, 0.0274, 0.0360, 0.1504, -0.0264, 0.1169, 156342, 1.5671, -0.5111, -0.3196, 2.8484, -0.0542, -0.0154
38.3120, 0.0328, 0.0927, -0.0062, 0.1522, -0.0272, 0.1178, 156362, 1.5770, -0.5199, -0.3292, 2.8491, -0.0567, -0.0149
38.3320, -0.0387, 0.1529, 0.0535, 0.1538, -0.0279, 0.1189, 156382, 1.5863, -0.5289, -0.3389, 2.8496, -0.0581, -0.0148
38.3520, -0.0387, 0.1529, 0.0535, 0.1538, -0.0279, 0.1189, 156382, 1.5953, -0.5377, -0.3487, 2.8504, -0.0602, -0.0152
38.3720, 0.1591, 0.0731, -0.0094, 0.1567, -0.0279, 0.1203, 156422, 1.6035, -0.5467, -0.3583, 2.8505, -0.0619, -0.0157
38.3920, -0.0140, 0.1457, 0.0400, 0.1581, -0.0279, 0.1206, 156442, 1.6114, -0.5554, -0.3679, 2.8512, -0.0636, -0.0165
38.4120, 0.0398, 0.1097, 0.0903, 0.1593, -0.0271, 0.1213, 156462, 1.6190, -0.5643, -0.3776, 2.8515, -0.0653, -0.0174
38.4320, 0.0398, 0.1097, 0.0903, 0.1593, -0.0271, 0.1213, 156462, 1.6259, -0.5733, -0.3873, 2.8524, -0.0659, -0.0182
38.4520, -0.0441, 0.0339, 0.0083, 0.1618, -0.0262, 0.1225, 156502, 1.6323, -0.5821, -0.3969, 2.8522, -0.0669, -0.0181
38.4720, 0.0027, -0.0417, 0.0806, 0.1625, -0.0255, 0.1232, 156522, 1.6384, -0.5910, -0.4068, 2.8531, -0.0678, -0.0192
38.4920, 0.1054, 0.0806, -0.0239, 0.1627, -0.0253, 0.1237, 156542, 1.6440, -0.6000, -0.4166, 2.8535, -0.0681, -0.0200
38.5120, 0.1054, 0.0806, -0.0239, 0.1627, -0.0253, 0.1237, 156542, 1.6490, -0.6090, -0.4266, 2.8534, -0.0691, -0.0209
38.5320, -0.0503, 0.1228, 0.0903, 0.1628, -0.0250, 0.1253, 156582, 1.6538, -0.6178, -0.4363, 2.8545, -0.0689, -0.0211
38.5520, 0.0664, -0.1029, -0.0478, 0.1621, -0.0246, 0.1258, 156602, 1.6579, -0.6267, -0.4460, 2.8544, -0.0685, -0.0210
38.5720, 0.0199, -0.1113, 0.0895, 0.1620, -0.0243, 0.1267, 156622, 1.6616, -0.6356, -0.4560, 2.8550, -0.0676, -0.0222
38.5920, 0.0199, -0.1113, 0.0895, 0.1620, -0.0243, 0.1267, 156622, 1.6648, -0.6445, -0.4656, 2.8553, -0.0684, -0.0220
38.6120, 0.0766, -0.0957, -0.0618, 0.1600, -0.0248, 0.1274, 156662, 1.6675, -0.6533, -0.4752, 2.8555, -0.0679, -0.0221
38.6320, 0.0882, -0.1476, 0.0814, 0.1592, -0.0246, 0.1279, 156682, 1.6700, -0.6621, -0.4850, 2.8558, -0.0677, -0.0229
38.6520, 0.0059, 0.0868, 0.0266, 0.1583, -0.0248, 0.1281, 156702, 1.6719, -0.6710, -0.4945, 2.8561, -0.0671, -0.0240
38.6720, 0.0059, 0.0868, 0.0266, 0.1583, -0.0248, 0.1281, 156702, 1.6733, -0.6797, -0.5038, 2.8563, -0.0663, -0.0237
38.6920, 0.1935, -0.0621, 0.0414, 0.1569, -0.0243, 0.1286, 156742, 1.6744, -0.6885, -0.5127, 2.8558, -0.0650, -0.0238
38.7120, -0.0083, -0.0702, 0.0142, 0.1557, -0.0239, 0.1288, 156762, 1.6752, -0.6972, -0.5224, 2.8556, -0.0655, -0.0261
38.7320, 0.0102, -0.0151, -0.0390, 0.1548, -0.0223, 0.1292, 156782, 1.6751, -0.7059, -0.5315, 2.8549, -0.0652, -0.0273
38.7520, 0.0102, -0.0151, -0.0390, 0.1548, -0.0223, 0.1292, 156782, 1.6749, -0.7145, -0.5404, 2.8546, -0.0645, -0.0292
38.7720, 0.0374, -0.0903, -0.0607, 0.1531, -0.0201, 0.1286, 156822, 1.6743, -0.7231, -0.5493, 2.8542, -0.0640, -0.0318
38.7920, 0.1637, -0.2059, 0.0312, 0.1518, -0.0175, 0.1286, 156842, 1.6734, -0.7317, -0.5581, 2.8539, -0.0629, -0.0343
38.8120, 0.2677, 0.1390, 0.0282, 0.1511, -0.0159, 0.1283, 156862, 1.6720, -0.7403, -0.5671, 2.8531, -0.0628, -0.0382
38.8320, 0.2677, 0.1390, 0.0282, 0.1511, -0.0159, 0.1283, 156862, 1.6703, -0.7485, -0.5758, 2.8526, -0.0617, -0.0421
38.8520, 0.3446, -0.1680, 0.0465, 0.1485, -0.0087, 0.1283, 156902, 1.6682, -0.7568, -0.5847, 2.8517, -0.0594, -0.0480
38.8720, 0.4147, -0.1083, -0.0516, 0.1459, -0.0044, 0.1279, 156922, 1.6658, -0.7650, -0.5934, 2.8508, -0.0573, -0.0546
38.8920, 0.1430, -0.1365, -0.0516, 0.1433, 0.0017, 0.1279, 156942, 1.6633, -0.7730, -0.6019, 2.8503, -0.0538, -0.0614
38.9120, 0.1430, -0.1365, -0.0516, 0.1433, 0.0017, 0.1279, 156942, 1.6605, -0.7808, -0.6103, 2.8493, -0.0508, -0.0690
38.9320, 0.4400, -0.2115, -0.0645, 0.1368, 0.0155, 0.1272, 156982, 1.6571, -0.7885, -0.6186, 2.8487, -0.0484, -0.0770
38.9520, 0.2419, -0.2126, 0.0011, 0.1339, 0.0234, 0.1272, 157002, 1.6537, -0.7961, -0.6270, 2.8480, -0.0446, -0.0851
38.9720, 0.5120, -0.0726, 0.0263, 0.1306, 0.0311, 0.1267, 157022, 1.6499, -0.8033, -0.6349, 2.8471, -0.0428, -0.0920
38.9920, 0.5120, -0.0726, 0.0263, 0.1306, 0.0311, 0.1267, 157022, 1.6460, -0.8104, -0.6429, 2.8458, -0.0410, -0.0991
39.0120, 0.3072, -0.2180, 0.0556, 0.1250, 0.0452, 0.1265, 157062, 1.6418, -0.8173, -0.6507, 2.8455, -0.0393, -0.1060
39.0320, 0.4841, 0.0008, 0.0691, 0.1225, 0.0517, 0.1262, 157082, 1.6375, -0.8238, -0.6583, 2.8450, -0.0379, -0.1121
39.0520, 0.3080, -0.1347, -0.1271, 0.1203, 0.0576, 0.1262, 157102, 1.6329, -0.8301, -0.6658, 2.8443, -0.0363, -0.1189
39.0720, 0.3080, -0.1347, -0.1271, 0.1203, 0.0576, 0.1262, 157102, 1.6281, -0.8360, -0.6733, 2.8440, -0.0353, -0.1247
39.0920, 0.2320, -0.0648, -0.0169, 0.1173, 0.0693, 0.1264, 157142, 1.6233, -0.8417, -0.6806, 2.8435, -0.0340, -0.1293
39.1120, 0.2148, -0.1941, -0.0323, 0.1159, 0.0740, 0.1267, 157162, 1.6182, -0.8470, -0.6879, 2.8428, -0.0323, -0.1335
39.1320, 0.2983, 0.0546, 0.0323, 0.1140, 0.0770, 0.1265, 157182, 1.6130, -0.8518, -0.6948, 2.8425, -0.0319, -0.1368
39.1520, 0.2983, 0.0546, 0.0323, 0.1140, 0.0770, 0.1265, 157182, 1.6077, -0.8566, -0.7019, 2.8423, -0.0302, -0.1392
39.1720, 0.0417, -0.1236, 0.0360, 0.1100, 0.0813, 0.1262, 157222, 1.6023, -0.8610, -0.7086, 2.8419, -0.0295, -0.1402
39.1920, 0.1605, 0.0392, -0.0519, 0.1079, 0.0817, 0.1258, 157242, 1.5967, -0.8648, -0.7152, 2.8419, -0.0290, -0.1420
39.2120, 0.0212, -0.1801, -0.0573, 0.1059, 0.0826, 0.1260, 157262, 1.5909, -0.8682, -0.7218, 2.8417, -0.0282, -0.1431
39.2320, 0.0212, -0.1801, -0.0573, 0.1059, 0.0826, 0.1260, 157262, 1.5851, -0.8715, -0.7280, 2.8416, -0.0283, -0.1433
39.2520, 0.0172, -0.0005, -0.0935, 0.1035, 0.0826, 0.1257, 157302, 1.5793, -0.8743, -0.7343, 2.8413, -0.0285, -0.1438
39.2720, 0.0562, -0.0403, -0.0253, 0.1028, 0.0819, 0.1260, 157322, 1.5732, -0.8767, -0.7402, 2.8415, -0.0284, -0.1448
39.2920, 0.0849, 0.0642, 0.0992, 0.1019, 0.0817, 0.1257, 157342, 1.5672, -0.8787, -0.7462, 2.8413, -0.0288, -0.1451
39.3120, 0.0849, 0.0642, 0.0992, 0.1019, 0.0817, 0.1257, 157342, 1.5609, -0.8804, -0.7520, 2.8410, -0.0293, -0.1456
39.3320, 0.0145, 0.0177, 0.0497, 0.1016, 0.0808, 0.1258, 157382, 1.5545, -0.8818, -0.7575, 2.8409, -0.0292, -0.1455
39.3520, -0.1583, 0.1941, 0.0269, 0.1012, 0.0798, 0.1257, 157402, 1.5482, -0.8828, -0.7630, 2.8410, -0.0296, -0.1446
39.3720, 0.0341, -0.0417, -0.0089, 0.1005, 0.0785, 0.1257, 157422, 1.5418, -0.8835, -0.7683, 2.8409, -0.0294, -0.1431
39.3920, 0.0341, -0.0417, -0.0089, 0.1005, 0.0785, 0.1257, 157422, 1.5352, -0.8837, -0.7736, 2.8412, -0.0303, -0.1402
39.4120, -0.2314, 0.0390, -0.0505, 0.0995, 0.0724, 0.1253, 157462, 1.5281, -0.8837, -0.7788, 2.8411, -0.0324, -0.1377
39.4320, -0.1852, 0.1459, 0.0882, 0.0995, 0.0689, 0.1253, 157482, 1.5212, -0.8832, -0.7840, 2.8412, -0.0334, -0.1332
39.4520, -0.2301, 0.1567, -0.0417, 0.0998, 0.0635, 0.1251, 157502, 1.5140, -0.8826, -0.7892, 2.8412, -0.0366, -0.1281
39.4720, -0.2301, 0.1567, -0.0417, 0.0998, 0.0635, 0.1251, 157502, 1.5067, -0.8816, -0.7944, 2.8413, -0.0389, -0.1227
39.4920, -0.3545, 0.2371, 0.0868, 0.1019, 0.0508, 0.1251, 157542, 1.4993, -0.8803, -0.7993, 2.8415, -0.0414, -0.1161
39.5120, -0.2967, 0.1094, -0.0712, 0.1033, 0.0435, 0.1250, 157562, 1.4915, -0.8787, -0.8044, 2.8418, -0.0451, -0.1097
39.5320, -0.3567, 0.1191, -0.0285, 0.1054, 0.0358, 0.1251, 157582, 1.4835, -0.8770, -0.8095, 2.8420, -0.0472, -0.1035
39.5520, -0.3567, 0.1191, -0.0285, 0.1054, 0.0358, 0.1251, 157582, 1.4757, -0.8751, -0.8142, 2.8423, -0.0500, -0.0976
39.5720, -0.2325, 0.0242, -0.0508, 0.1077, 0.0216, 0.1241, 157622, 1.4674, -0.8727, -0.8190, 2.8422, -0.0516, -0.0922
39.5920, -0.2398, 0.1242, 0.0199, 0.1089, 0.0148, 0.1237, 157642, 1.4588, -0.8703, -0.8239, 2.8421, -0.0528, -0.0883
39.6120, -0.4518, 0.1210, -0.0137, 0.1096, 0.0089, 0.1232, 157662, 1.4501, -0.8676, -0.8286, 2.8423, -0.0557, -0.0843
39.6320, -0.4518, 0.1210, -0.0137, 0.1096, 0.0089, 0.1232, 157662, 1.4409, -0.8648, -0.8333, 2.8423, -0.0576, -0.0818
39.6520, -0.0863, 0.1935, 0.0099, 0.1115, 0.0003, 0.1222, 157702, 1.4318, -0.8617, -0.8378, 2.8424, -0.0601, -0.0790
39.6720, -0.3016, 0.0753, -0.0253, 0.1127, -0.0024, 0.1216, 157722, 1.4223, -0.8585, -0.8425, 2.8424, -0.0617, -0.0783
39.6920, -0.0038, -0.0347, -0.0019, 0.1141, -0.0038, 0.1213, 157742, 1.4125, -0.8552, -0.8467, 2.8421, -0.0634, -0.0770
39.7120, -0.0038, -0.0347, -0.0019, 0.1141, -0.0038, 0.1213, 157742, 1.4025, -0.8517, -0.8510, 2.8419, -0.0645, -0.0768
39.7320, -0.1261, 0.0478, 0.0035, 0.1150, -0.0054, 0.1204, 157782, 1.3924, -0.8482, -0.8554, 2.8415, -0.0646, -0.0780
39.7520, 0.1220, 0.0766, 0.0274, 0.1154, -0.0052, 0.1201, 157802, 1.3819, -0.8444, -0.8595, 2.8413, -0.0653, -0.0790
39.7720, 0.1484, -0.0134, -0.0164, 0.1159, -0.0051, 0.1196, 157822, 1.3711, -0.8405, -0.8635, 2.8407, -0.0665, -0.0798
39.7920, 0.1484, -0.0134, -0.0164, 0.1159, -0.0051, 0.1196, 157822, 1.3600, -0.8365, -0.8672, 2.8409, -0.0670, -0.0812
39.8120, 0.1392, 0.0409, -0.0228, 0.1161, -0.0028, 0.1189, 157862, 1.3487, -0.8322, -0.8710, 2.8405, -0.0676, -0.0828
39.8320, 0.1029, -0.0271, -0.0245, 0.1162, -0.0023, 0.1187, 157882, 1.3369, -0.8280, -0.8746, 2.8404, -0.0680, -0.0846
39.8520, 0.1029, -0.0271, -0.0245, 0.1162, -0.0023, 0.1187, 157882, 1.3252, -0.8234, -0.8780, 2.8403, -0.0685, -0.0856
39.8720, -0.0702, 0.1365, 0.0745, 0.1166, -0.0010, 0.1183, 157902, 1.3130, -0.8187, -0.8814, 2.8407, -0.0689, -0.0867
39.8920, 0.1529, -0.1019, -0.0132, 0.1159, 0.0005, 0.1185, 157942, 1.3005, -0.8141, -0.8847, 2.8403, -0.0681, -0.0884
39.9120, 0.0293, -0.0073, -0.0199, 0.1152, 0.0017, 0.1182, 157962, 1.2881, -0.8090, -0.8877, 2.8408, -0.0681, -0.0880
39.9320, 0.1051, -0.0199, -0.0081, 0.1148, 0.0019, 0.1182, 157982, 1.2751, -0.8039, -0.8906, 2.8412, -0.0673, -0.0877
39.9520, 0.1051, -0.0199, -0.0081, 0.1148, 0.0019, 0.1182, 157982, 1.2621, -0.7986, -0.8933, 2.8417, -0.0664, -0.0871
39.9720, -0.1400, -0.0911, -0.0083, 0.1131, 0.0002, 0.1182, 158022, 1.2487, -0.7932, -0.8961, 2.8418, -0.0654, -0.0860
39.9920, -0.0304, -0.0564, 0.0443, 0.1117, -0.0009, 0.1180, 158042, 1.2351, -0.7877, -0.8985, 2.8424, -0.0640, -0.0848
40.0120, -0.1664, -0.0387, -0.0433, 0.1101, -0.0026, 0.1180, 158062, 1.2214, -0.7820, -0.9010, 2.8432, -0.0640, -0.0829
40.0320, -0.1664, -0.0387, -0.0433, 0.1101, -0.0026, 0.1180, 158062, 1.2073, -0.7762, -0.9033, 2.8441, -0.0637, -0.0809
40.0520, 0.0151, 0.0226, 0.1097, 0.1075, -0.0059, 0.1182, 158102, 1.1933, -0.7702, -0.9051, 2.8449, -0.0618, -0.0778
40.0720, -0.0070, -0.1344, -0.0836, 0.1061, -0.0084, 0.1183, 158122, 1.1786, -0.7642, -0.9070, 2.8452, -0.0614, -0.0760
40.0920, -0.1521, -0.0078, 0.1078, 0.1051, -0.0105, 0.1183, 158142, 1.1639, -0.7580, -0.9085, 2.8459, -0.0603, -0.0736
40.1120, -0.1521, -0.0078, 0.1078, 0.1051, -0.0105, 0.1183, 158142, 1.1491, -0.7516, -0.9101, 2.8464, -0.0595, -0.0711
40.1320, -0.0919, -0.1529, -0.0435, 0.1025, -0.0141, 0.1182, 158182, 1.1339, -0.7454, -0.9114, 2.8469, -0.0584, -0.0702
40.1520, -0.2822, 0.0761, 0.1317, 0.1012, -0.0159, 0.1182, 158202, 1.1187, -0.7388, -0.9125, 2.8475, -0.0566, -0.0681
40.1720, -0.0263, -0.1193, -0.0492, 0.0998, -0.0175, 0.1182, 158222, 1.1031, -0.7322, -0.9136, 2.8482, -0.0566, -0.0670
40.1920, -0.0263, -0.1193, -0.0492, 0.0998, -0.0175, 0.1182, 158222, 1.0873, -0.7257, -0.9145, 2.8487, -0.0546, -0.0664
40.2120, -0.0728, 0.0371, 0.1008, 0.0977, -0.0197, 0.1183, 158262, 1.0715, -0.7189, -0.9152, 2.8496, -0.0537, -0.0645
40.2320, -0.0957, -0.1427, -0.0108, 0.0958, -0.0208, 0.1182, 158282, 1.0555, -0.7122, -0.9155, 2.8505, -0.0517, -0.0628
40.2520, -0.0142, -0.1637, -0.0333, 0.0944, -0.0216, 0.1183, 158302, 1.0391, -0.7054, -0.9161, 2.8508, -0.0487, -0.0630
40.2720, -0.0142, -0.1637, -0.0333, 0.0944, -0.0216, 0.1183, 158302, 1.0227, -0.6985, -0.9165, 2.8517, -0.0460, -0.0618
40.2920, -0.0210, -0.1244, 0.0204, 0.0883, -0.0223, 0.1187, 158342, 1.0061, -0.6917, -0.9166, 2.8528, -0.0420, -0.0603
40.3120, 0.0554, -0.2346, 0.0137, 0.0848, -0.0236, 0.1192, 158362, 0.9895, -0.6847, -0.9165, 2.8542, -0.0387, -0.0576
40.3320, -0.1567, -0.1441, 0.1105, 0.0805, -0.0250, 0.1197, 158382, 0.9727, -0.6778, -0.9166, 2.8552, -0.0335, -0.0571
40.3520, -0.1567, -0.1441, 0.1105, 0.0805, -0.0250, 0.1197, 158382, 0.9558, -0.6710, -0.9164, 2.8565, -0.0300, -0.0547
40.3720, -0.0191, -0.2535, 0.0091, 0.0705, -0.0272, 0.1208, 158422, 0.9389, -0.6642, -0.9158, 2.8584, -0.0248, -0.0517
40.3920, -0.2029, -0.1672, 0.0976, 0.0654, -0.0288, 0.1211, 158442, 0.9218, -0.6572, -0.9154, 2.8596, -0.0197, -0.0508
40.4120, 0.0183, -0.3680, 0.0382, 0.0607, -0.0297, 0.1220, 158462, 0.9045, -0.6504, -0.9148, 2.8612, -0.0145, -0.0490
40.4320, 0.0183, -0.3680, 0.0382, 0.0607, -0.0297, 0.1220, 158462, 0.8872, -0.6436, -0.9139, 2.8624, -0.0097, -0.0470
40.4520, -0.2986, -0.2019, 0.0245, 0.0517, -0.0326, 0.1234, 158502, 0.8700, -0.6369, -0.9129, 2.8637, -0.0045, -0.0451
40.4720, -0.0237, -0.4002, 0.0331, 0.0473, -0.0337, 0.1241, 158522, 0.8527, -0.6302, -0.9118, 2.8653, 0.0004, -0.0441
40.4920, 0.0022, -0.2349, 0.1029, 0.0428, -0.0353, 0.1248, 158542, 0.8355, -0.6237, -0.9107, 2.8669, 0.0042, -0.0424
40.5120, -0.1457, -0.2626, 0.0374, 0.0384, -0.0354, 0.1258, 158562, 0.8182, -0.6172, -0.9092, 2.8684, 0.0097, -0.0417
40.5320, 0.0680, -0.2045, 0.0970, 0.0346, -0.0361, 0.1265, 158582, 0.8010, -0.6108, -0.9079, 2.8697, 0.0149, -0.0414
40.5520, -0.0497, -0.2096, 0.0312, 0.0257, -0.0365, 0.1283, 158622, 0.7837, -0.6045, -0.9063, 2.8710, 0.0189, -0.0412
40.5720, -0.0497, -0.2096, 0.0312, 0.0257, -0.0365, 0.1283, 158622, 0.7666, -0.5983, -0.9048, 2.8725, 0.0221, -0.0408
40.5920, 0.0562, -0.1304, 0.0449, 0.0222, -0.0363, 0.1292, 158642, 0.7495, -0.5921, -0.9028, 2.8740, 0.0252, -0.0404
40.6120, -0.2209, -0.1537, 0.0597, 0.0194, -0.0365, 0.1299, 158662, 0.7325, -0.5861, -0.9009, 2.8750, 0.0278, -0.0407
40.6320, 0.1734, -0.0685, 0.0320, 0.0150, -0.0360, 0.1314, 158702, 0.7154, -0.5801, -0.8988, 2.8764, 0.0295, -0.0403
40.6520, 0.1734, -0.0685, 0.0320, 0.0150, -0.0360, 0.1314, 158702, 0.6984, -0.5745, -0.8965, 2.8772, 0.0312, -0.0401
40.6720, -0.2739, 0.1231, 0.1102, 0.0140, -0.0356, 0.1319, 158722, 0.6818, -0.5688, -0.8941, 2.8783, 0.0318, -0.0398
40.6920, 0.0801, -0.0390, 0.0551, 0.0131, -0.0353, 0.1326, 158742, 0.6651, -0.5632, -0.8916, 2.8793, 0.0323, -0.0396
40.7120, -0.0024, -0.1075, 0.0019, 0.0113, -0.0353, 0.1337, 158782, 0.6484, -0.5579, -0.8888, 2.8803, 0.0334, -0.0388
40.7320, -0.0024, -0.1075, 0.0019, 0.0113, -0.0353, 0.1337, 158782, 0.6318, -0.5526, -0.8858, 2.8815, 0.0344, -0.0390
40.7520, 0.0255, 0.0470, 0.0788, 0.0117, -0.0354, 0.1344, 158802, 0.6152, -0.5474, -0.8828, 2.8821, 0.0330, -0.0385
40.7720, -0.1879, 0.0379, 0.0323, 0.0117, -0.0356, 0.1353, 158822, 0.5990, -0.5424, -0.8796, 2.8834, 0.0338, -0.0389
40.7920, 0.2126, 0.0892, 0.0573, 0.0124, -0.0344, 0.1367, 158862, 0.5827, -0.5374, -0.8764, 2.8843, 0.0319, -0.0389
40.8120, 0.2126, 0.0892, 0.0573, 0.0124, -0.0344, 0.1367, 158862, 0.5667, -0.5326, -0.8726, 2.8855, 0.0325, -0.0391
40.8320, -0.0868, 0.0551, 0.0538, 0.0134, -0.0342, 0.1377, 158882, 0.5506, -0.5279, -0.8691, 2.8862, 0.0300, -0.0393
40.8520, 0.0298, 0.0892, 0.1156, 0.0147, -0.0330, 0.1386, 158902, 0.5346, -0.5234, -0.8650, 2.8875, 0.0316, -0.0398
40.8720, -0.1505, -0.0626, 0.0906, 0.0162, -0.0323, 0.1407, 158942, 0.5188, -0.5190, -0.8610, 2.8884, 0.0310, -0.0402
40.8920, -0.1505, -0.0626, 0.0906, 0.0162, -0.0323, 0.1407, 158942, 0.5031, -0.5146, -0.8570, 2.8891, 0.0292, -0.0409
40.9120, 0.1685, 0.0938, 0.0538, 0.0166, -0.0309, 0.1414, 158962, 0.4874, -0.5103, -0.8526, 2.8902, 0.0284, -0.0405
